,fullname,html_url,tags
5327,edalkic/agent-demo,https://github.com/edalkic/agent-demo,['unknown_lib_gpt-3.5-turbo']
5328,thy1006/openai-code-thy-review,https://github.com/thy1006/openai-code-thy-review,['unknown_lib_deepseek-chat']
5329,ummatias/Psquiza20192,https://github.com/ummatias/Psquiza20192,"['unknown_lib_o1', 'unknown_lib_o3']"
5330,ummatias/Psquiza20192,https://github.com/ummatias/Psquiza20192,"['unknown_lib_o1', 'unknown_lib_o3']"
5331,leecho/flychat,https://github.com/leecho/flychat,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-3.5-turbo-16k']"
5332,leecho/flychat,https://github.com/leecho/flychat,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-3.5-turbo-16k']"
5333,eclipse123/JForum,https://github.com/eclipse123/JForum,['unknown_lib_o1']
5334,Gauravkumar1502/LinkedinAutomateCLI,https://github.com/Gauravkumar1502/LinkedinAutomateCLI,['unknown_lib_gpt-3.5-turbo']
5335,gksald/vttp5-ssf-day19l,https://github.com/gksald/vttp5-ssf-day19l,['unknown_lib_o3']
5336,formentor-studio/magnolia-ai-contents,https://github.com/formentor-studio/magnolia-ai-contents,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_dall-e-2', 'unknown_lib_gpt-3.5-turbo-1106']"
5337,formentor-studio/magnolia-ai-contents,https://github.com/formentor-studio/magnolia-ai-contents,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_dall-e-2', 'unknown_lib_gpt-3.5-turbo-1106']"
5338,formentor-studio/magnolia-ai-contents,https://github.com/formentor-studio/magnolia-ai-contents,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_dall-e-2', 'unknown_lib_gpt-3.5-turbo-1106']"
5339,bilahepan-pro/browser-use-4j,https://github.com/bilahepan-pro/browser-use-4j,['unknown_lib_gpt-3.5-turbo']
5340,kkwalking/chatgpt-app,https://github.com/kkwalking/chatgpt-app,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_dall-e-3', 'unknown_lib_dall-e-2', 'unknown_lib_gpt-4o']"
5341,kkwalking/chatgpt-app,https://github.com/kkwalking/chatgpt-app,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_dall-e-3', 'unknown_lib_dall-e-2', 'unknown_lib_gpt-4o']"
5342,kkwalking/chatgpt-app,https://github.com/kkwalking/chatgpt-app,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_dall-e-3', 'unknown_lib_dall-e-2', 'unknown_lib_gpt-4o']"
5343,kkwalking/chatgpt-app,https://github.com/kkwalking/chatgpt-app,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_dall-e-3', 'unknown_lib_dall-e-2', 'unknown_lib_gpt-4o']"
5344,lukazupan/JavaProgramming,https://github.com/lukazupan/JavaProgramming,"['unknown_lib_o1', 'unknown_lib_o3']"
5345,lukazupan/JavaProgramming,https://github.com/lukazupan/JavaProgramming,"['unknown_lib_o1', 'unknown_lib_o3']"
5346,thstkddnr20/codingbot,https://github.com/thstkddnr20/codingbot,['unknown_lib_gpt-3.5-turbo']
5347,team-inu-tab/backend,https://github.com/team-inu-tab/backend,['unknown_lib_gpt-4o-mini']
5348,Daniele410/ProjectAi,https://github.com/Daniele410/ProjectAi,['unknown_lib_gpt-3.5-turbo']
5349,AhmadAbukhader/StackOverFlowDemo,https://github.com/AhmadAbukhader/StackOverFlowDemo,['unknown_lib_text-embedding-ada-002']
5350,nyDropTheC/BookAppOnline,https://github.com/nyDropTheC/BookAppOnline,['unknown_lib_gpt-3.5-turbo']
5351,Mnl0/practice-agent-adk-java,https://github.com/Mnl0/practice-agent-adk-java,['unknown_lib_gemini-2.0-flash']
5352,ditlef9/travel-backend-spring-sql-ai,https://github.com/ditlef9/travel-backend-spring-sql-ai,['unknown_lib_gpt-3.5-turbo']
5353,PedroLeonCarvalho/screenmatch_Movies_API_Coonsume_Use_of_JPQL,https://github.com/PedroLeonCarvalho/screenmatch_Movies_API_Coonsume_Use_of_JPQL,['unknown_lib_gpt-3.5-turbo-instruct']
5354,LilyLinh/FoodContainer,https://github.com/LilyLinh/FoodContainer,['unknown_lib_o3']
5355,eademidea/navi,https://github.com/eademidea/navi,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-4o', 'unknown_lib_gpt-4.1']"
5356,eademidea/navi,https://github.com/eademidea/navi,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-4o', 'unknown_lib_gpt-4.1']"
5357,eademidea/navi,https://github.com/eademidea/navi,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-4o', 'unknown_lib_gpt-4.1']"
5358,vdaas/vald-ci-labs,https://github.com/vdaas/vald-ci-labs,['unknown_lib_o3']
5359,JunhoThemaster/emosation,https://github.com/JunhoThemaster/emosation,['unknown_lib_gpt-3.5-turbo']
5360,DottorManu/MorseGPT,https://github.com/DottorManu/MorseGPT,['unknown_lib_gpt-3.5-turbo']
5361,Biosoft-ru/BioUML,https://github.com/Biosoft-ru/BioUML,['unknown_lib_o1']
5362,thirdK/test,https://github.com/thirdK/test,['unknown_lib_gpt-3.5-turbo']
5363,EZ-card/EZ-Card,https://github.com/EZ-card/EZ-Card,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-3.5-turbo-16k']"
5364,EZ-card/EZ-Card,https://github.com/EZ-card/EZ-Card,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-3.5-turbo-16k']"
5365,moux23333/FullProtosForGC,https://github.com/moux23333/FullProtosForGC,['unknown_lib_o3']
5366,gabiberling/openai_java_gb,https://github.com/gabiberling/openai_java_gb,['unknown_lib_gpt-4o']
5367,kevin866/IntelliHealth,https://github.com/kevin866/IntelliHealth,['unknown_lib_gpt-3.5-turbo']
5368,isdom/ss-med-hub,https://github.com/isdom/ss-med-hub,['unknown_lib_deepseek-chat']
5369,apache/netbeans,https://github.com/apache/netbeans,['unknown_lib_o1']
5370,HuayuSha/DB-H-PJBackEnd,https://github.com/HuayuSha/DB-H-PJBackEnd,['unknown_lib_gpt-4o']
5371,jaderss/spring-ai,https://github.com/jaderss/spring-ai,"['unknown_lib_dall-e-3', 'unknown_lib_tts-1-hd']"
5372,jaderss/spring-ai,https://github.com/jaderss/spring-ai,"['unknown_lib_dall-e-3', 'unknown_lib_tts-1-hd']"
5373,NLL-MoneyWise/MoneyWise,https://github.com/NLL-MoneyWise/MoneyWise,['unknown_lib_gpt-4o']
5374,leaderli/JavaDemoAndSnippet,https://github.com/leaderli/JavaDemoAndSnippet,['unknown_lib_o1']
5375,hamiller/judoturnier_java,https://github.com/hamiller/judoturnier_java,['unknown_lib_o1']
5376,DmytroFesyk/RecipeAIGenerationJavaWorkshop,https://github.com/DmytroFesyk/RecipeAIGenerationJavaWorkshop,"['unknown_lib_dall-e-2', 'unknown_lib_gpt-3.5-turbo-16k']"
5377,DmytroFesyk/RecipeAIGenerationJavaWorkshop,https://github.com/DmytroFesyk/RecipeAIGenerationJavaWorkshop,"['unknown_lib_dall-e-2', 'unknown_lib_gpt-3.5-turbo-16k']"
5378,ootaviofonseca/MotoGearHub,https://github.com/ootaviofonseca/MotoGearHub,['unknown_lib_gpt-3.5-turbo']
5379,Knock-and-knock/backend,https://github.com/Knock-and-knock/backend,['unknown_lib_tts-1']
5380,omaromarsalhi/integratedPorjectJavaSymfony,https://github.com/omaromarsalhi/integratedPorjectJavaSymfony,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-3.5-turbo-instruct-0914']"
5381,omaromarsalhi/integratedPorjectJavaSymfony,https://github.com/omaromarsalhi/integratedPorjectJavaSymfony,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-3.5-turbo-instruct-0914']"
5382,markomilunovic/Vertx-AI,https://github.com/markomilunovic/Vertx-AI,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_text-embedding-3-small']"
5383,markomilunovic/Vertx-AI,https://github.com/markomilunovic/Vertx-AI,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_text-embedding-3-small']"
5384,oognuyh/minishop-servlet,https://github.com/oognuyh/minishop-servlet,['unknown_lib_o1']
5385,amira206/pidev,https://github.com/amira206/pidev,['unknown_lib_whisper-1']
5386,Sakura0638/xiaomi-project,https://github.com/Sakura0638/xiaomi-project,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_deepseek-chat']"
5387,Sakura0638/xiaomi-project,https://github.com/Sakura0638/xiaomi-project,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_deepseek-chat']"
5388,nerds-odd-e/doughnut,https://github.com/nerds-odd-e/doughnut,"['unknown_lib_gpt-4o-mini', 'unknown_lib_whisper-1', 'unknown_lib_gpt-5']"
5389,nerds-odd-e/doughnut,https://github.com/nerds-odd-e/doughnut,"['unknown_lib_gpt-4o-mini', 'unknown_lib_whisper-1', 'unknown_lib_gpt-5']"
5390,nerds-odd-e/doughnut,https://github.com/nerds-odd-e/doughnut,"['unknown_lib_gpt-4o-mini', 'unknown_lib_whisper-1', 'unknown_lib_gpt-5']"
5391,prashantkumashi/javaaiagent,https://github.com/prashantkumashi/javaaiagent,['unknown_lib_text-embedding-ada-002']
5392,sayal-aryal/openAiIntegrationToSpringBoot,https://github.com/sayal-aryal/openAiIntegrationToSpringBoot,['unknown_lib_gpt-3.5-turbo']
5393,suppergerrie2/Advent-Of-Code,https://github.com/suppergerrie2/Advent-Of-Code,"['unknown_lib_o1', 'unknown_lib_o3']"
5394,suppergerrie2/Advent-Of-Code,https://github.com/suppergerrie2/Advent-Of-Code,"['unknown_lib_o1', 'unknown_lib_o3']"
5395,Yasmin-Camargo/word-guess-game,https://github.com/Yasmin-Camargo/word-guess-game,['unknown_lib_gpt-4o-mini']
5396,Sramazoth/navbars,https://github.com/Sramazoth/navbars,['unknown_lib_o1']
5397,Hummer07/To-do-application-backend,https://github.com/Hummer07/To-do-application-backend,['unknown_lib_gpt-3.5-turbo']
5398,mihashi-toshitaka/dark_character_generator,https://github.com/mihashi-toshitaka/dark_character_generator,"['unknown_lib_gpt-4o', 'unknown_lib_gpt-4o-2024-05-13', 'unknown_lib_gpt-4o-mini', 'unknown_lib_o1-mini', 'unknown_lib_o3-mini', 'unknown_lib_gpt-4.1-mini', 'unknown_lib_gpt-4.1']"
5399,mihashi-toshitaka/dark_character_generator,https://github.com/mihashi-toshitaka/dark_character_generator,"['unknown_lib_gpt-4o', 'unknown_lib_gpt-4o-2024-05-13', 'unknown_lib_gpt-4o-mini', 'unknown_lib_o1-mini', 'unknown_lib_o3-mini', 'unknown_lib_gpt-4.1-mini', 'unknown_lib_gpt-4.1']"
5400,mihashi-toshitaka/dark_character_generator,https://github.com/mihashi-toshitaka/dark_character_generator,"['unknown_lib_gpt-4o', 'unknown_lib_gpt-4o-2024-05-13', 'unknown_lib_gpt-4o-mini', 'unknown_lib_o1-mini', 'unknown_lib_o3-mini', 'unknown_lib_gpt-4.1-mini', 'unknown_lib_gpt-4.1']"
5401,mihashi-toshitaka/dark_character_generator,https://github.com/mihashi-toshitaka/dark_character_generator,"['unknown_lib_gpt-4o', 'unknown_lib_gpt-4o-2024-05-13', 'unknown_lib_gpt-4o-mini', 'unknown_lib_o1-mini', 'unknown_lib_o3-mini', 'unknown_lib_gpt-4.1-mini', 'unknown_lib_gpt-4.1']"
5402,mihashi-toshitaka/dark_character_generator,https://github.com/mihashi-toshitaka/dark_character_generator,"['unknown_lib_gpt-4o', 'unknown_lib_gpt-4o-2024-05-13', 'unknown_lib_gpt-4o-mini', 'unknown_lib_o1-mini', 'unknown_lib_o3-mini', 'unknown_lib_gpt-4.1-mini', 'unknown_lib_gpt-4.1']"
5403,mihashi-toshitaka/dark_character_generator,https://github.com/mihashi-toshitaka/dark_character_generator,"['unknown_lib_gpt-4o', 'unknown_lib_gpt-4o-2024-05-13', 'unknown_lib_gpt-4o-mini', 'unknown_lib_o1-mini', 'unknown_lib_o3-mini', 'unknown_lib_gpt-4.1-mini', 'unknown_lib_gpt-4.1']"
5404,mihashi-toshitaka/dark_character_generator,https://github.com/mihashi-toshitaka/dark_character_generator,"['unknown_lib_gpt-4o', 'unknown_lib_gpt-4o-2024-05-13', 'unknown_lib_gpt-4o-mini', 'unknown_lib_o1-mini', 'unknown_lib_o3-mini', 'unknown_lib_gpt-4.1-mini', 'unknown_lib_gpt-4.1']"
5405,huangzedong2009/DeepSeekInMinecraft,https://github.com/huangzedong2009/DeepSeekInMinecraft,['unknown_lib_deepseek-chat']
5406,mr8356/joyProtein,https://github.com/mr8356/joyProtein,['unknown_lib_gpt-3.5-turbo']
5407,mwchoi-corp/megadose,https://github.com/mwchoi-corp/megadose,['unknown_lib_gpt-4o']
5408,DI-F/lernello,https://github.com/DI-F/lernello,['unknown_lib_gpt-4.1-mini']
5409,NAhaile/OpenAI-JiraGenuis-App,https://github.com/NAhaile/OpenAI-JiraGenuis-App,['unknown_lib_gpt-3.5-turbo']
5410,vineethin/vinsuite,https://github.com/vineethin/vinsuite,['unknown_lib_gpt-4o']
5411,KkOma-value/code-mother,https://github.com/KkOma-value/code-mother,['unknown_lib_deepseek-chat']
5412,LianjiaTech/bella-assistants,https://github.com/LianjiaTech/bella-assistants,"['unknown_lib_dall-e-3', 'unknown_lib_gpt-4o', 'unknown_lib_text-embedding-ada-002']"
5413,LianjiaTech/bella-assistants,https://github.com/LianjiaTech/bella-assistants,"['unknown_lib_dall-e-3', 'unknown_lib_gpt-4o', 'unknown_lib_text-embedding-ada-002']"
5414,LianjiaTech/bella-assistants,https://github.com/LianjiaTech/bella-assistants,"['unknown_lib_dall-e-3', 'unknown_lib_gpt-4o', 'unknown_lib_text-embedding-ada-002']"
5415,yoonbin106/interview-back,https://github.com/yoonbin106/interview-back,['unknown_lib_gpt-3.5-turbo']
5416,Ryoko-Sketch/Ryoko-Backend,https://github.com/Ryoko-Sketch/Ryoko-Backend,['unknown_lib_gpt-3.5-turbo']
5417,18581708526/ProjectFlow,https://github.com/18581708526/ProjectFlow,['unknown_lib_deepseek-chat']
5418,Heliumfly/jdk,https://github.com/Heliumfly/jdk,"['unknown_lib_o1', 'unknown_lib_o3']"
5419,Heliumfly/jdk,https://github.com/Heliumfly/jdk,"['unknown_lib_o1', 'unknown_lib_o3']"
5420,Coffat/StarShop_Web,https://github.com/Coffat/StarShop_Web,['unknown_lib_gemini-2.0-flash']
5421,Smitlea/Java_LLM_lesson--1,https://github.com/Smitlea/Java_LLM_lesson--1,['unknown_lib_gpt-3.5-turbo']
5422,geovanigaldino/back-end-com-java-screenmatch,https://github.com/geovanigaldino/back-end-com-java-screenmatch,['unknown_lib_gpt-4o-mini']
5423,Antonio-Richaud/OracleOne-Backend,https://github.com/Antonio-Richaud/OracleOne-Backend,['unknown_lib_gpt-3.5-turbo-instruct']
5424,SALAHEDDINE-AIT-EL-MAHJOUB/TP2_aitElMahjoub_Salaheddine,https://github.com/SALAHEDDINE-AIT-EL-MAHJOUB/TP2_aitElMahjoub_Salaheddine,"['unknown_lib_gemini-2.5-flash', 'unknown_lib_gemini-2.0-flash', 'unknown_lib_text-embedding-004']"
5425,SALAHEDDINE-AIT-EL-MAHJOUB/TP2_aitElMahjoub_Salaheddine,https://github.com/SALAHEDDINE-AIT-EL-MAHJOUB/TP2_aitElMahjoub_Salaheddine,"['unknown_lib_gemini-2.5-flash', 'unknown_lib_gemini-2.0-flash', 'unknown_lib_text-embedding-004']"
5426,YangDaJin0104/MZ_FocusNews,https://github.com/YangDaJin0104/MZ_FocusNews,['unknown_lib_gpt-3.5-turbo']
5427,jsousa11/TQS_103415,https://github.com/jsousa11/TQS_103415,['unknown_lib_o3']
5428,bojiba/get_api_demo,https://github.com/bojiba/get_api_demo,['unknown_lib_gpt-3.5-turbo']
5429,litongjava/java-maxkb,https://github.com/litongjava/java-maxkb,"['unknown_lib_text-embedding-3-small', 'unknown_lib_text-embedding-3-large']"
5430,mirakyux/wechat_cp_chatgpt,https://github.com/mirakyux/wechat_cp_chatgpt,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-3.5-turbo-16k']"
5431,mirakyux/wechat_cp_chatgpt,https://github.com/mirakyux/wechat_cp_chatgpt,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-3.5-turbo-16k']"
5432,Wker666/jadx-ai-copilot-plugin,https://github.com/Wker666/jadx-ai-copilot-plugin,['unknown_lib_gpt-4o']
5433,CodeByHans-Dev/GROUP-4-PROJECT,https://github.com/CodeByHans-Dev/GROUP-4-PROJECT,['unknown_lib_gpt-3.5-turbo']
5434,HellowJasper/spring-ai-langchain4j,https://github.com/HellowJasper/spring-ai-langchain4j,['unknown_lib_gpt-4o-mini']
5435,Prasanth7029/mindmap-dashboard,https://github.com/Prasanth7029/mindmap-dashboard,['unknown_lib_gpt-3.5-turbo-instruct']
5436,jpopcp/RFPBuddy,https://github.com/jpopcp/RFPBuddy,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_text-embedding-ada-002']"
5437,jpopcp/RFPBuddy,https://github.com/jpopcp/RFPBuddy,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_text-embedding-ada-002']"
5438,LarsEckart/java_playground,https://github.com/LarsEckart/java_playground,['unknown_lib_gpt-4o']
5439,TomaszPiszczek/CityNewsBase,https://github.com/TomaszPiszczek/CityNewsBase,['unknown_lib_gpt-4o-mini']
5440,gunnarfloetteroed/java,https://github.com/gunnarfloetteroed/java,['unknown_lib_o1']
5441,SagarMedtiya/A-Collaborative-Task-Tracking-System,https://github.com/SagarMedtiya/A-Collaborative-Task-Tracking-System,['unknown_lib_gpt-3.5-turbo']
5442,SBULeeLab/LinguaFranca-FSE19,https://github.com/SBULeeLab/LinguaFranca-FSE19,['unknown_lib_o1']
5443,bootiful-media-mogul/scratch,https://github.com/bootiful-media-mogul/scratch,['unknown_lib_dall-e-3']
5444,bykimby/devkor_project_2023_2,https://github.com/bykimby/devkor_project_2023_2,['unknown_lib_gpt-3.5-turbo']
5445,georgemoralis/arcadeflex078accurate,https://github.com/georgemoralis/arcadeflex078accurate,['unknown_lib_o1']
5446,topblame/Bootcamp,https://github.com/topblame/Bootcamp,"['unknown_lib_text-embedding-3-small', 'unknown_lib_gpt-4o']"
5447,topblame/Bootcamp,https://github.com/topblame/Bootcamp,"['unknown_lib_text-embedding-3-small', 'unknown_lib_gpt-4o']"
5448,sswamyn/spring-ai,https://github.com/sswamyn/spring-ai,"['unknown_lib_dall-e-3', 'unknown_lib_dall-e-2', 'unknown_lib_tts-1-hd', 'unknown_lib_gpt-4o', 'unknown_lib_tts-1', 'unknown_lib_mistral-large-latest', 'unknown_lib_mistral-medium-latest', 'unknown_lib_open-mistral-7b', 'unknown_lib_open-mixtral-8x7b', 'unknown_lib_mistral-small-latest', 'unknown_lib_claude-3-haiku-20240307']"
5449,sswamyn/spring-ai,https://github.com/sswamyn/spring-ai,"['unknown_lib_dall-e-3', 'unknown_lib_dall-e-2', 'unknown_lib_tts-1-hd', 'unknown_lib_gpt-4o', 'unknown_lib_tts-1', 'unknown_lib_mistral-large-latest', 'unknown_lib_mistral-medium-latest', 'unknown_lib_open-mistral-7b', 'unknown_lib_open-mixtral-8x7b', 'unknown_lib_mistral-small-latest', 'unknown_lib_claude-3-haiku-20240307']"
5450,sswamyn/spring-ai,https://github.com/sswamyn/spring-ai,"['unknown_lib_dall-e-3', 'unknown_lib_dall-e-2', 'unknown_lib_tts-1-hd', 'unknown_lib_gpt-4o', 'unknown_lib_tts-1', 'unknown_lib_mistral-large-latest', 'unknown_lib_mistral-medium-latest', 'unknown_lib_open-mistral-7b', 'unknown_lib_open-mixtral-8x7b', 'unknown_lib_mistral-small-latest', 'unknown_lib_claude-3-haiku-20240307']"
5451,sswamyn/spring-ai,https://github.com/sswamyn/spring-ai,"['unknown_lib_dall-e-3', 'unknown_lib_dall-e-2', 'unknown_lib_tts-1-hd', 'unknown_lib_gpt-4o', 'unknown_lib_tts-1', 'unknown_lib_mistral-large-latest', 'unknown_lib_mistral-medium-latest', 'unknown_lib_open-mistral-7b', 'unknown_lib_open-mixtral-8x7b', 'unknown_lib_mistral-small-latest', 'unknown_lib_claude-3-haiku-20240307']"
5452,sswamyn/spring-ai,https://github.com/sswamyn/spring-ai,"['unknown_lib_dall-e-3', 'unknown_lib_dall-e-2', 'unknown_lib_tts-1-hd', 'unknown_lib_gpt-4o', 'unknown_lib_tts-1', 'unknown_lib_mistral-large-latest', 'unknown_lib_mistral-medium-latest', 'unknown_lib_open-mistral-7b', 'unknown_lib_open-mixtral-8x7b', 'unknown_lib_mistral-small-latest', 'unknown_lib_claude-3-haiku-20240307']"
5453,tinatran274/healthyplus_mobile,https://github.com/tinatran274/healthyplus_mobile,['unknown_lib_gpt-3.5-turbo']
5454,zhangwei0316/Midjourney-javaAPI,https://github.com/zhangwei0316/Midjourney-javaAPI,['unknown_lib_gpt-3.5-turbo']
5455,henryKyuhyun/yourLuck,https://github.com/henryKyuhyun/yourLuck,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-3.5-turbo-instruct', 'unknown_lib_gpt-3.5-turbo-1106']"
5456,henryKyuhyun/yourLuck,https://github.com/henryKyuhyun/yourLuck,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-3.5-turbo-instruct', 'unknown_lib_gpt-3.5-turbo-1106']"
5457,henryKyuhyun/yourLuck,https://github.com/henryKyuhyun/yourLuck,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-3.5-turbo-instruct', 'unknown_lib_gpt-3.5-turbo-1106']"
5458,Anujjain2579/CSE110-Lab4,https://github.com/Anujjain2579/CSE110-Lab4,['unknown_lib_whisper-1']
5459,ojdkbuild/lookaside_java-11-openjdk,https://github.com/ojdkbuild/lookaside_java-11-openjdk,"['unknown_lib_o1', 'unknown_lib_o3']"
5460,ojdkbuild/lookaside_java-11-openjdk,https://github.com/ojdkbuild/lookaside_java-11-openjdk,"['unknown_lib_o1', 'unknown_lib_o3']"
5461,HuLaSpark/HuLa-Server,https://github.com/HuLaSpark/HuLa-Server,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-3.5-turbo-0125', 'unknown_lib_deepseek-chat']"
5462,HuLaSpark/HuLa-Server,https://github.com/HuLaSpark/HuLa-Server,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-3.5-turbo-0125', 'unknown_lib_deepseek-chat']"
5463,HuLaSpark/HuLa-Server,https://github.com/HuLaSpark/HuLa-Server,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-3.5-turbo-0125', 'unknown_lib_deepseek-chat']"
5464,autogenai/coding-interview,https://github.com/autogenai/coding-interview,['unknown_lib_gpt-4o']
5465,apple/openjdk,https://github.com/apple/openjdk,"['unknown_lib_o1', 'unknown_lib_o3']"
5466,apple/openjdk,https://github.com/apple/openjdk,"['unknown_lib_o1', 'unknown_lib_o3']"
5467,geoserver/geoserver,https://github.com/geoserver/geoserver,"['unknown_lib_o1', 'unknown_lib_gpt-4.1']"
5468,geoserver/geoserver,https://github.com/geoserver/geoserver,"['unknown_lib_o1', 'unknown_lib_gpt-4.1']"
5469,dragon-marcel/mat-gwiazda,https://github.com/dragon-marcel/mat-gwiazda,['unknown_lib_o1']
5470,sgfvamll/gsat,https://github.com/sgfvamll/gsat,"['unknown_lib_o1', 'unknown_lib_o3']"
5471,sgfvamll/gsat,https://github.com/sgfvamll/gsat,"['unknown_lib_o1', 'unknown_lib_o3']"
5472,MaiChienNoIUH/antoree-chatbot-backend,https://github.com/MaiChienNoIUH/antoree-chatbot-backend,['unknown_lib_gpt-4o-mini']
5473,JaavvierR/qua-manager,https://github.com/JaavvierR/qua-manager,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gemini-2.0-flash']"
5474,JaavvierR/qua-manager,https://github.com/JaavvierR/qua-manager,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gemini-2.0-flash']"
5475,astmating/midjourney-proxy,https://github.com/astmating/midjourney-proxy,['unknown_lib_gpt-3.5-turbo']
5476,Vigamy/MOBILE,https://github.com/Vigamy/MOBILE,['unknown_lib_gpt-3.5-turbo']
5477,pedrohos/p2-psquiza,https://github.com/pedrohos/p2-psquiza,['unknown_lib_o1']
5478,ant4eclipse/ant4eclipse,https://github.com/ant4eclipse/ant4eclipse,"['unknown_lib_o1', 'unknown_lib_o3']"
5479,ant4eclipse/ant4eclipse,https://github.com/ant4eclipse/ant4eclipse,"['unknown_lib_o1', 'unknown_lib_o3']"
5480,sulonghai/Spring-AI-Code,https://github.com/sulonghai/Spring-AI-Code,['unknown_lib_deepseek-chat']
5481,ant0804/Assistant,https://github.com/ant0804/Assistant,['unknown_lib_o3']
5482,RegioneUmbria-RCB/SISO,https://github.com/RegioneUmbria-RCB/SISO,['unknown_lib_o1']
5483,usnistgov/policy-machine-pdp,https://github.com/usnistgov/policy-machine-pdp,"['unknown_lib_o1', 'unknown_lib_o3']"
5484,usnistgov/policy-machine-pdp,https://github.com/usnistgov/policy-machine-pdp,"['unknown_lib_o1', 'unknown_lib_o3']"
5485,bpiel/guildsman,https://github.com/bpiel/guildsman,['unknown_lib_o3']
5486,Chaos-cyber223/XueQin-Art-Studio,https://github.com/Chaos-cyber223/XueQin-Art-Studio,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-3.5-turbo-0125', 'unknown_lib_deepseek-chat']"
5487,Chaos-cyber223/XueQin-Art-Studio,https://github.com/Chaos-cyber223/XueQin-Art-Studio,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-3.5-turbo-0125', 'unknown_lib_deepseek-chat']"
5488,Chaos-cyber223/XueQin-Art-Studio,https://github.com/Chaos-cyber223/XueQin-Art-Studio,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-3.5-turbo-0125', 'unknown_lib_deepseek-chat']"
5489,eulrho/SLICE,https://github.com/eulrho/SLICE,['unknown_lib_gpt-4o-mini']
5490,kevinjam/deepseek,https://github.com/kevinjam/deepseek,['unknown_lib_deepseek-chat']
5491,IT21203176/SolarX_Solar_App,https://github.com/IT21203176/SolarX_Solar_App,['unknown_lib_gpt-3.5-turbo']
5492,DeboraMendes/alura-openai-java,https://github.com/DeboraMendes/alura-openai-java,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-3.5-turbo-16k']"
5493,DeboraMendes/alura-openai-java,https://github.com/DeboraMendes/alura-openai-java,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-3.5-turbo-16k']"
5494,FastcampusGlobal/fastcampus-blog,https://github.com/FastcampusGlobal/fastcampus-blog,['unknown_lib_gpt-4o-mini']
5495,adrijadey5/STEP_PROGRAMS,https://github.com/adrijadey5/STEP_PROGRAMS,['unknown_lib_o1']
5496,haydenubanx/RagLoggingAgent,https://github.com/haydenubanx/RagLoggingAgent,['unknown_lib_text-embedding-3-small']
5497,ivakovv/Taski.pro-Back-End,https://github.com/ivakovv/Taski.pro-Back-End,['unknown_lib_gpt-3.5-turbo']
5498,pbh2709/portfolio,https://github.com/pbh2709/portfolio,['unknown_lib_gpt-3.5-turbo']
5499,karofmah/SmartMat-Backend,https://github.com/karofmah/SmartMat-Backend,['unknown_lib_gpt-3.5-turbo']
5500,xkq-nicky/lab-of-life,https://github.com/xkq-nicky/lab-of-life,['unknown_lib_deepseek-chat']
5501,unbun/ood2019S,https://github.com/unbun/ood2019S,['unknown_lib_o1']
5502,SpeakText/backend,https://github.com/SpeakText/backend,"['unknown_lib_gpt-4o', 'unknown_lib_gpt-4o-mini-tts', 'unknown_lib_gpt-4.1']"
