,id,name,full_name,html_url,description,language,created_at,stargazers_count,forks_count,open_issues_count,size,topics,license,owner_login,owner_type,archived
1622,637450778,TongdaOATool,xiaokp7/TongdaOATool,https://github.com/xiaokp7/TongdaOATool,通达OA漏洞检测工具,Java,2023-05-07 15:41:04+00:00,335,28,4,2.549,[],gpl-3.0,xiaokp7,User,False
1623,638725478,bld,rife2/bld,https://github.com/rife2/bld,Pure java build tool for developers who don't like dealing with build tools,Java,2023-05-10 01:18:01+00:00,286,16,3,1.537,"['bld', 'build', 'build-system', 'build-tool', 'buildtool', 'compile', 'java', 'run', 'test']",apache-2.0,rife2,Organization,False
1624,636271785,lacus,eyesmoons/lacus,https://github.com/eyesmoons/lacus,大数据平台后端项目,Java,2023-05-04 13:30:59+00:00,256,62,1,16.829,[],apache-2.0,eyesmoons,User,False
1625,636792876,ShiroAttack2,altEr1125/ShiroAttack2,https://github.com/altEr1125/ShiroAttack2,一款针对Shiro550漏洞进行快速漏洞利用工具。 对 @SummerSec 大佬的项目https://github.com/SummerSec/ShiroAttack2 进行了一些改进。,Java,2023-05-05 16:52:28+00:00,250,10,2,30.422,[],,altEr1125,User,False
1626,637559687,Hydraulic,GeyserMC/Hydraulic,https://github.com/GeyserMC/Hydraulic,A companion mod to Geyser which allows for Bedrock players to join modded Minecraft: Java Edition servers.,Java,2023-05-07 23:11:43+00:00,243,43,8,5.395,[],mit,GeyserMC,Organization,False
1627,647515601,app-store-server-library-java,apple/app-store-server-library-java,https://github.com/apple/app-store-server-library-java,The Java server library for the App Store Server API and App Store Server Notifications.,Java,2023-05-31 00:34:10+00:00,237,54,14,0.513,[],mit,apple,Organization,False
1628,639026460,FreeVPN-App-Flutter,HarshAndroid/FreeVPN-App-Flutter,https://github.com/HarshAndroid/FreeVPN-App-Flutter,Free Vpn App Made with OpenVPN Protocol & Flutter and Dart.,Java,2023-05-10 15:45:36+00:00,234,83,2,92.547,"['android-app', 'dart', 'flutter', 'flutter-app', 'flutter-apps', 'flutter-ui', 'google-ads', 'openvpn', 'openvpn-client', 'vpn', 'vpn-app', 'vpn-client', 'vpnapp', 'vscode']",,HarshAndroid,User,False
1629,639303406,Apache-Dubbo-CVE-2023-23638-exp,YYHYlh/Apache-Dubbo-CVE-2023-23638-exp,https://github.com/YYHYlh/Apache-Dubbo-CVE-2023-23638-exp,Apache Dubbo (CVE-2023-23638)漏洞利用的工程化实践,Java,2023-05-11 07:37:52+00:00,228,30,1,0.043000000000000003,[],,YYHYlh,User,False
1630,638165231,yucongming-java-sdk,liyupi/yucongming-java-sdk,https://github.com/liyupi/yucongming-java-sdk,鱼聪明 AI 的 Java SDK，几行代码使用 AI 助手能力！,Java,2023-05-09 08:11:29+00:00,212,23,13,0.631,"['ai', 'java', 'programmer', 'sdk']",,liyupi,User,False
1631,636683880,DroidFrida,ac3ss0r/DroidFrida,https://github.com/ac3ss0r/DroidFrida,Portable frida injector for rooted android devices.,Java,2023-05-05 12:06:37+00:00,204,35,5,81.068,"['android', 'frida', 'hooking', 'injection', 'root']",apache-2.0,ac3ss0r,User,False
1632,642904823,sonar,jonesdevelopment/sonar,https://github.com/jonesdevelopment/sonar,"Sonar is a lightweight, effective and easy-to-use anti-bot plugin for Velocity, BungeeCord, and Bukkit.",Java,2023-05-19 16:00:22+00:00,198,25,4,4.523,"['anti-bot', 'antibot', 'botfilter', 'java', 'minecraft', 'minecraft-plugin']",gpl-3.0,jonesdevelopment,User,False
1633,646380322,unlogged-sdk,unloggedio/unlogged-sdk,https://github.com/unloggedio/unlogged-sdk,Unlogged SDK for recording JAVA code execution,Java,2023-05-28 07:54:37+00:00,190,19,22,6.35,"['assertions', 'automated-testing', 'debugging-tool', 'java', 'junit', 'junit5', 'mocking', 'mockito', 'regression-testing', 'test-automation']",apache-2.0,unloggedio,Organization,False
1634,639296376,nexus,StephenFaust/nexus,https://github.com/StephenFaust/nexus,Nexus是一个简单的rpc框架，基本实现rpc的主要功能，目前须结合spring使用，其中使用Netty为通信框架，使用kryo作为默认序列化协议，通过spi来选配序列化协议、 负载均衡器、注册中心；,Java,2023-05-11 07:18:33+00:00,185,11,1,0.152,[],apache-2.0,StephenFaust,User,False
1635,647922094,hexagonal-architecture-java,SvenWoltmann/hexagonal-architecture-java,https://github.com/SvenWoltmann/hexagonal-architecture-java,This repository contains a sample Java REST application implemented according to hexagonal architecture.,Java,2023-05-31 20:18:58+00:00,183,64,5,1.1440000000000001,"['hexagonal-architecture', 'hexagonal-architectures', 'java', 'ports-and-adapters']",,SvenWoltmann,User,False
1636,646490338,WurstCN,dingzhen-vape/WurstCN,https://github.com/dingzhen-vape/WurstCN,Wurst最新版本的汉化,Java,2023-05-28 15:10:22+00:00,178,2,0,45.606,[],gpl-3.0,dingzhen-vape,User,False
1637,639419514,springboot3-springsecurity6-jwt,buingoctruong/springboot3-springsecurity6-jwt,https://github.com/buingoctruong/springboot3-springsecurity6-jwt,,Java,2023-05-11 12:45:14+00:00,176,79,2,0.073,[],,buingoctruong,User,False
1638,640702459,ayunpictojava,ayunami2000/ayunpictojava,https://github.com/ayunami2000/ayunpictojava,PictoChat web app with a server written in Java!,Java,2023-05-14 23:56:46+00:00,171,27,7,1.5350000000000001,[],,ayunami2000,User,False
1639,637178852,Ekart,jaiswaladi246/Ekart,https://github.com/jaiswaladi246/Ekart,,Java,2023-05-06 18:48:00+00:00,165,2923,58,0.1,[],gpl-3.0,jaiswaladi246,User,False
1640,648281845,ForgifiedFabricAPI,Sinytra/ForgifiedFabricAPI,https://github.com/Sinytra/ForgifiedFabricAPI,Fabric API implemented on top of NeoForge,Java,2023-06-01 15:55:06+00:00,156,35,36,11.184,"['fabric', 'fabric-api', 'minecraft', 'mods', 'neoforge']",apache-2.0,Sinytra,Organization,False
1641,637165014,spring-boot-multitenancy,ThomasVitale/spring-boot-multitenancy,https://github.com/ThomasVitale/spring-boot-multitenancy,Samples showing how to build multitenant applications with Java and Spring Boot,Java,2023-05-06 17:53:16+00:00,151,65,0,0.40700000000000003,"['java', 'keycloak', 'micrometer', 'multitenancy', 'spring-boot', 'testcontainers']",apache-2.0,ThomasVitale,User,False
1642,643453530,TermuC,RainbowC0/TermuC,https://github.com/RainbowC0/TermuC,"A simple C/C++ IDE for Android, backed on powerfull Termux",Java,2023-05-21 07:57:03+00:00,151,16,11,3.231,"['android', 'code-editor', 'code-editor-mobile', 'ide', 'language-server-protocol', 'lsp']",gpl-3.0,RainbowC0,User,False
1643,645936800,Trinity,trinity-xai/Trinity,https://github.com/trinity-xai/Trinity,Explainable AI analysis tool and 3D visualization,Java,2023-05-26 19:57:32+00:00,149,15,7,51.464,[],apache-2.0,trinity-xai,Organization,False
1644,643468395,openai4j,ai-for-java/openai4j,https://github.com/ai-for-java/openai4j,Java client library for OpenAI API,Java,2023-05-21 09:01:36+00:00,149,57,15,0.41100000000000003,"['chatgpt', 'chatgpt-api', 'java', 'openai', 'openai-api', 'openai-chatgpt']",apache-2.0,ai-for-java,User,True
1645,646329737,polar,hollow-cube/polar,https://github.com/hollow-cube/polar,Fast and small world format for Minestom,Java,2023-05-28 03:19:14+00:00,141,13,7,72.107,"['minecraft', 'minestom', 'minestom-library', 'world-format']",mit,hollow-cube,Organization,False
1646,643157217,SettingsFirewall,canyie/SettingsFirewall,https://github.com/canyie/SettingsFirewall,Block shitty apps from reading system settings,Java,2023-05-20 09:21:49+00:00,140,9,1,0.107,"['lsposed', 'lsposedmod', 'xposed', 'xposed-framework', 'xposed-module']",,canyie,User,False
1647,643365777,My-Carbon-Footprint,omairqazi29/My-Carbon-Footprint,https://github.com/omairqazi29/My-Carbon-Footprint,,Java,2023-05-20 23:34:32+00:00,140,1,0,2.466,[],,omairqazi29,User,False
1648,648149783,t-dispatch,Touch-Sun/t-dispatch,https://github.com/Touch-Sun/t-dispatch,T - 调度⏱️ 一款开发迅速、学习简单、轻量级、易扩展分布式任务调度平台,Java,2023-06-01 10:14:07+00:00,139,3,0,0.149,[],mit,Touch-Sun,User,False
1649,635306867,huggingassist,woheller69/huggingassist,https://github.com/woheller69/huggingassist,Simple WebView Wrapper for huggingChat,Java,2023-05-02 12:18:07+00:00,136,8,3,0.7000000000000001,"['android', 'artificial-intelligence', 'huggingface']",gpl-3.0,woheller69,User,False
1650,646339291,yuapi-backend-public,liyupi/yuapi-backend-public,https://github.com/liyupi/yuapi-backend-public,提供 API 接口供开发者调用的平台 💎 by 鱼皮编程导航知识星球,Java,2023-05-28 04:19:46+00:00,122,46,0,0.156,"['ant-design', 'api', 'backend', 'dubbo', 'java', 'mysql', 'react', 'spring-cloud', 'springboot']",,liyupi,User,False
1651,643632248,async-runtimes-benchmarks,pkolaczk/async-runtimes-benchmarks,https://github.com/pkolaczk/async-runtimes-benchmarks,,Java,2023-05-21 19:16:59+00:00,120,49,17,0.004,[],,pkolaczk,User,False
1652,637625853,Teach_Wanted-PreOnBoarding-Backend-Challenge,jaenyeong/Teach_Wanted-PreOnBoarding-Backend-Challenge,https://github.com/jaenyeong/Teach_Wanted-PreOnBoarding-Backend-Challenge,원티드 프리온보딩 백엔드 챌린지 6월 과정 강의 자료,Java,2023-05-08 04:19:03+00:00,118,75,0,12.199,[],,jaenyeong,User,False
1653,638696598,toy-msa,joneconsulting/toy-msa,https://github.com/joneconsulting/toy-msa,A Toy project for a mas practice.,Java,2023-05-09 23:00:34+00:00,118,55,2,54.231,[],,joneconsulting,User,False
1654,644849900,smart-classroom-misc,eyebluecn/smart-classroom-misc,https://github.com/eyebluecn/smart-classroom-misc,领域驱动设计DDD从入门到代码实践示例项目,Java,2023-05-24 11:41:03+00:00,114,69,2,0.297,[],,eyebluecn,Organization,False
1655,635591626,SkyTakeOut,ODentist/SkyTakeOut,https://github.com/ODentist/SkyTakeOut,苍穹外卖点餐平台，已完成所有功能，适配大多数毕设管理系统，可自定义。,Java,2023-05-03 02:59:10+00:00,114,26,4,8.869,[],,ODentist,User,False
1656,638738295,spring-enterprise-authorization-server,rwinch/spring-enterprise-authorization-server,https://github.com/rwinch/spring-enterprise-authorization-server,spring-security-enterprise-authorization-server,Java,2023-05-10 02:11:27+00:00,114,42,1,0.08600000000000001,[],,rwinch,User,False
1657,646338987,user-center-backend-public,liyupi/user-center-backend-public,https://github.com/liyupi/user-center-backend-public,企业核心用户管理系统，用于快速学习项目开发 💎 by 鱼皮编程导航知识星球,Java,2023-05-28 04:17:49+00:00,110,49,1,0.493,"['ant-design', 'backend', 'java', 'mysql', 'react', 'springboot']",,liyupi,User,False
1658,645274096,MixPet,MixJade/MixPet,https://github.com/MixJade/MixPet,宠物医院管理系统,Java,2023-05-25 09:43:41+00:00,106,18,0,2.568,[],mit,MixJade,User,False
1659,644677617,hll-dynamic-res-plugin,HuolalaTech/hll-dynamic-res-plugin,https://github.com/HuolalaTech/hll-dynamic-res-plugin,Resource Dynamization Solution For Android,Java,2023-05-24 03:01:13+00:00,106,20,3,1.822,[],apache-2.0,HuolalaTech,Organization,False
1660,641776199,Web3-serverless-analytics-on-aws,tsaol/Web3-serverless-analytics-on-aws,https://github.com/tsaol/Web3-serverless-analytics-on-aws,,Java,2023-05-17 06:33:13+00:00,103,10,0,0.8290000000000001,[],,tsaol,User,False
1661,641105582,LSM-Tree,tomfran/LSM-Tree,https://github.com/tomfran/LSM-Tree,Log-Structured Merge Tree Java implementation,Java,2023-05-15 19:42:14+00:00,102,19,0,1.07,"['benchmarking', 'bloom-filter', 'database', 'java', 'jmh-benchmarks', 'lsm-tree', 'skiplist', 'sstable']",mit,tomfran,User,False
1662,636869293,kafka-for-developers-using-spring-boot-v2,dilipsundarraj1/kafka-for-developers-using-spring-boot-v2,https://github.com/dilipsundarraj1/kafka-for-developers-using-spring-boot-v2,This repo has the code thats done in the Kafka for developers using SpringBoot Course.,Java,2023-05-05 20:59:52+00:00,102,169,2,0.105,[],,dilipsundarraj1,User,False
1663,637045236,Starsector-Localization-CN,TruthOriginem/Starsector-Localization-CN,https://github.com/TruthOriginem/Starsector-Localization-CN,,Java,2023-05-06 10:37:05+00:00,93,7,6,366.234,[],,TruthOriginem,User,False
1664,643481961,flatlaf-dashboard,DJ-Raven/flatlaf-dashboard,https://github.com/DJ-Raven/flatlaf-dashboard,Java Swing Dashboard build with flatlaf look and feel,Java,2023-05-21 09:58:30+00:00,89,22,0,5.423,"['dashboard', 'flatlaf', 'gui', 'java-swing']",mit,DJ-Raven,User,False
1665,646339396,yuso-backend-public,liyupi/yuso-backend-public,https://github.com/liyupi/yuso-backend-public,一站式聚合搜索平台 💎 by 鱼皮编程导航知识星球,Java,2023-05-28 04:20:28+00:00,88,35,1,0.495,"['backend', 'design-patterns', 'elasticsearch', 'java', 'mysql', 'springboot', 'vue']",,liyupi,User,False
1666,640312041,ExtA2DP,anonymix007/ExtA2DP,https://github.com/anonymix007/ExtA2DP,LSPosed module for adding A2DP codecs,Java,2023-05-13 17:05:51+00:00,86,3,7,29.984,[],gpl-3.0,anonymix007,User,False
1667,640529391,pet-app,XJingWei/pet-app,https://github.com/XJingWei/pet-app,一款基于宠物社区/论坛交友系统APP，支持安卓、苹果、小程序、H5端多端适配。前端uniapp跨平台编译，后端使用SpringBoot微服务架构。可修改为其他行业内容。具备：图文、视频发布、文章、话题、圈子、问答、附近、点赞、评论、关注、IM即时通讯、积分模块、头像挂件、VIP会员、消息推送通知、商城等模块,Java,2023-05-14 11:57:09+00:00,86,19,0,5.341,"['android-app', 'ios-app', 'java', 'javascript', 'springboot', 'uniapp', 'vue']",mulanpsl-2.0,XJingWei,User,False
1668,641208628,ruoyi-tdesign,ruoyi-tdesign/ruoyi-tdesign,https://github.com/ruoyi-tdesign/ruoyi-tdesign,基于RuoYi-Vue-Plus的重构版本。UI后台管理系统使用TDesign；定期同步RuoYi-Vue-Plus功能.,Java,2023-05-16 02:21:50+00:00,85,25,8,37.911,[],mit,ruoyi-tdesign,Organization,False
1669,645452849,live-crud-java-spring,Fernanda-Kipper/live-crud-java-spring,https://github.com/Fernanda-Kipper/live-crud-java-spring,This repository contains the CRUD developed during the live i streamed on my Youtube Channel,Java,2023-05-25 17:28:06+00:00,84,58,2,0.079,[],,Fernanda-Kipper,User,False
1670,638851140,hotel,small-bears/hotel,https://github.com/small-bears/hotel,基于SpringBoot Vue民宿管理系统,Java,2023-05-10 08:38:18+00:00,82,0,0,4.215,[],,small-bears,User,False
1671,639298283,xiliu-lease-tenant,277769738/xiliu-lease-tenant,https://github.com/277769738/xiliu-lease-tenant,xiliu-lease-tenant 基于 Spring Boot 多模块架构，采用B2B2C架构设计，支持多租户saas，是一套快速开发框架、脚手架、后台管理系统、权限系统，上手简单，拿来即用，可用来快速开发项目搭建。欢迎你的 ⭐️ Star ⭐️,Java,2023-05-11 07:23:40+00:00,82,25,1,1.77,"['b2b2c', 'saas', 'springboot']",apache-2.0,277769738,User,False
1672,640272742,JavaObfuscatorTest,huzpsb/JavaObfuscatorTest,https://github.com/huzpsb/JavaObfuscatorTest,"A list of Java obfuscators, obfuscated samples and benchmarks.",Java,2023-05-13 14:44:05+00:00,81,9,2,37.655,[],cc0-1.0,huzpsb,User,False
1673,636193341,ysoserial-1,957204459/ysoserial-1,https://github.com/957204459/ysoserial-1,此项目为su18大佬的仓库镜像，如有问题可发issuse删库,,2023-05-04 10:08:20+00:00,81,198,0,51.975,[],mit,957204459,User,False
1674,640335369,JavaDowngrader,RaphiMC/JavaDowngrader,https://github.com/RaphiMC/JavaDowngrader,Standalone program and library which can downgrade Java classes/programs down to Java 8,Java,2023-05-13 18:37:50+00:00,80,8,2,0.6880000000000001,"['asm', 'bytecode', 'bytecode-converter', 'bytecode-manipulation', 'conversion', 'converter', 'java', 'java-converter']",lgpl-3.0,RaphiMC,User,True
1675,648140437,rtsp-websocket-server,xingshuangs/rtsp-websocket-server,https://github.com/xingshuangs/rtsp-websocket-server,rtsp-websocket-server，主要用于获取视频流，然后在web中呈现，目前支持RTSP视频流，支持海康、大华摄像头，RTSP + H264 + FMP4 + WebSocket + WEB,Java,2023-06-01 09:48:11+00:00,80,21,2,1.192,"['camera', 'fmp4', 'h264', 'mse', 'rtcp', 'rtp', 'rtsp', 'video', 'web', 'websocket']",mit,xingshuangs,User,False
1676,636734121,SampleCode,BankID/SampleCode,https://github.com/BankID/SampleCode,Official BankID example code to generate the BankID demo site,Java,2023-05-05 14:15:30+00:00,79,26,1,2.38,[],bsd-3-clause,BankID,Organization,True
1677,641585725,VintageFix,embeddedt/VintageFix,https://github.com/embeddedt/VintageFix,FerriteCore and ModernFix venturing into the stone age of 1.12,Java,2023-05-16 19:31:57+00:00,77,7,29,0.758,[],other,embeddedt,User,False
1678,644461480,Fly,zozikng/Fly,https://github.com/zozikng/Fly,无人机飞行管控平台,Java,2023-05-23 15:04:29+00:00,76,34,3,8.269,[],,zozikng,User,False
1679,648351107,smithy-examples,smithy-lang/smithy-examples,https://github.com/smithy-lang/smithy-examples,A collection of examples to help users get up and running with Smithy,Java,2023-06-01 19:14:32+00:00,76,13,5,8.254,"['api', 'aws', 'build-tool', 'codegen', 'examples', 'smithy', 'smithy-models']",mit-0,smithy-lang,Organization,False
1680,639399316,eventbridge-kafka-connector,aws/eventbridge-kafka-connector,https://github.com/aws/eventbridge-kafka-connector,Kafka sink connector for Amazon EventBridge to send events (records) from Kafka topic(s) to the specified EventBridge event bus,Java,2023-05-11 11:54:15+00:00,75,8,10,1.32,"['event-driven-architecture', 'eventbridge', 'kafka', 'kafka-connect']",apache-2.0,aws,Organization,False
1681,643275776,Spring-3-spring-security-6-Jwt-security-Authentication-authorization,zees007/Spring-3-spring-security-6-Jwt-security-Authentication-authorization,https://github.com/zees007/Spring-3-spring-security-6-Jwt-security-Authentication-authorization,,Java,2023-05-20 16:40:33+00:00,75,30,0,0.089,[],,zees007,User,False
1682,636697993,m3color,Kyant0/m3color,https://github.com/Kyant0/m3color,Material 3 color palette Java library,Java,2023-05-05 12:44:53+00:00,74,4,0,0.49,"['material-design', 'material-design-3']",apache-2.0,Kyant0,User,False
1683,644087507,keycloak-integration-with-spring-boot-3,ali-bouali/keycloak-integration-with-spring-boot-3,https://github.com/ali-bouali/keycloak-integration-with-spring-boot-3,,Java,2023-05-22 19:38:53+00:00,73,50,3,0.064,[],,ali-bouali,User,False
1684,642293718,Android-WorkoutTracker,storyofdavid/Android-WorkoutTracker,https://github.com/storyofdavid/Android-WorkoutTracker,Free to use demo repo of an android workout tracker application,Java,2023-05-18 08:44:03+00:00,73,20,0,2.792,[],mit,storyofdavid,User,False
1685,637871139,QtRE,OSUSecLab/QtRE,https://github.com/OSUSecLab/QtRE,A Ghidra headless analyzer tailored for Qt binary analysis,Java,2023-05-08 15:29:54+00:00,72,7,0,0.106,"['binary-analysis', 'ghidra', 'qt', 'reverse-engineering']",apache-2.0,OSUSecLab,Organization,False
1686,639871772,SpringChallenge2023,CodinGame/SpringChallenge2023,https://github.com/CodinGame/SpringChallenge2023,https://www.codingame.com/contests/spring-challenge-2023,Java,2023-05-12 12:20:00+00:00,71,30,3,9.271,[],,CodinGame,Organization,False
1687,641773347,gitnex,gitnex-org/gitnex,https://github.com/gitnex-org/gitnex,"Android client for Forgejo(https://codeberg.org), Gitea(https://gitea.com) [OR your custom hosted server]. Mirror of https://codeberg.org/gitnex/GitNex",Java,2023-05-17 06:24:24+00:00,70,1,0,32.149,"['android', 'forgejo', 'gitea', 'gitnex']",gpl-3.0,gitnex-org,Organization,False
1688,647184650,debezium-operator,debezium/debezium-operator,https://github.com/debezium/debezium-operator,Kubernetes/OpenShift operator for Debezium Server,Java,2023-05-30 08:36:18+00:00,70,17,8,0.541,[],apache-2.0,debezium,Organization,False
1689,646596708,system_shell_2,wr3cckl3ss/system_shell_2,https://github.com/wr3cckl3ss/system_shell_2,SMT Shell with a twist! Fully updated and upgraded.,Java,2023-05-28 22:22:49+00:00,69,6,1,16.092,[],lgpl-2.1,wr3cckl3ss,User,False
1690,647589614,chatgpt-assistant,qifan777/chatgpt-assistant,https://github.com/qifan777/chatgpt-assistant,本次项目是基于ChatGPT的二次开发网站chatgpt-assistant，旨在实现在线聊天的功能。 使用的技术有前端框架Vue3、TypeScript和ElementUI以及后端技术SpringBoot、MongoDB、Spring Data MongoDB和Spring WebSocket。,Java,2023-05-31 05:33:12+00:00,69,11,0,0.6880000000000001,"['chatgpt', 'element-ui', 'mapstruct', 'spring-boot', 'typescript', 'vue', 'websocket']",gpl-3.0,qifan777,User,False
1691,640194147,SharedTexture,keith2018/SharedTexture,https://github.com/keith2018/SharedTexture,"Multi-process sharing of OpenGL textures on Android, based on HardwareBuffer",Java,2023-05-13 09:40:49+00:00,68,15,1,0.214,[],mit,keith2018,User,False
1692,646336717,lint-rpc-framework,hiparker/lint-rpc-framework,https://github.com/hiparker/lint-rpc-framework,"一个轻量级Java RPC 框架, 底层采用Netty实现, 模拟Dubbo运行模式(闲来无事 练习一下)",Java,2023-05-28 04:03:53+00:00,66,13,0,0.05,"['factory', 'netty', 'nio', 'proxy', 'rpc-framework', 'spi']",apache-2.0,hiparker,User,False
1693,646136499,community,SageSang/community,https://github.com/SageSang/community,社区论坛项目，如果有帮助的话留下Star吧,Java,2023-05-27 12:02:19+00:00,66,8,3,0.47100000000000003,[],,SageSang,User,False
1694,636569754,blind-75-leetcode-questions,mdabarik/blind-75-leetcode-questions,https://github.com/mdabarik/blind-75-leetcode-questions,Curated List of Top 75 LeetCode Questions to Save Your Time,Java,2023-05-05 06:38:07+00:00,64,56,0,0.14100000000000001,[],gpl-3.0,mdabarik,User,False
1695,644853619,smart-classroom-subscription,eyebluecn/smart-classroom-subscription,https://github.com/eyebluecn/smart-classroom-subscription,领域驱动设计DDD从入门到代码实践示例项目,Java,2023-05-24 11:50:31+00:00,64,57,1,0.149,[],,eyebluecn,Organization,False
1696,637061696,testcontainers-jooq-codegen-maven-plugin,testcontainers/testcontainers-jooq-codegen-maven-plugin,https://github.com/testcontainers/testcontainers-jooq-codegen-maven-plugin,jOOQ code generator using Testcontainers,Java,2023-05-06 11:43:13+00:00,64,19,21,0.169,[],apache-2.0,testcontainers,Organization,False
1697,642073207,ViaMCP,ViaVersionMCP/ViaMCP,https://github.com/ViaVersionMCP/ViaMCP,Client-side Implementation of the Via* projects for MCP,Java,2023-05-17 19:01:00+00:00,63,11,5,48.98,"['forge', 'hackclient', 'java', 'mcp', 'meteor', 'minecraft', 'minecraftcoderpack', 'versionswitcher', 'viabackwards', 'viamcp', 'viarewind', 'viaversion']",gpl-3.0,ViaVersionMCP,Organization,False
1698,644257491,CatVodTVSpider1,syzxasdc/CatVodTVSpider1,https://github.com/syzxasdc/CatVodTVSpider1,猫影视(TVBox系列、FongMi的影视等)自定义爬虫开发调试项目,Java,2023-05-23 06:37:10+00:00,63,59,0,18.776,[],,syzxasdc,User,False
1699,636718985,chat-gpt-wechat,dddadan/chat-gpt-wechat,https://github.com/dddadan/chat-gpt-wechat,chatgpt微信聊天小程序。java编写服务器，实现chatgpt接口的调用，微信小程序用于聊天。二者基于webSocket进行通信,Java,2023-05-05 13:38:55+00:00,62,15,11,9.441,[],apache-2.0,dddadan,User,False
1700,656227652,Chat2DB,CodePhiliaX/Chat2DB,https://github.com/CodePhiliaX/Chat2DB,"🔥🔥🔥AI-driven database tool and SQL client, The hottest GUI client, supporting MySQL, Oracle, PostgreSQL, DB2, SQL Server, DB2, SQLite, H2, ClickHouse, and more.",Java,2023-06-20 14:05:26+00:00,24482,2664,501,18.843,"['ai', 'bi', 'chatgpt', 'clickhouse', 'clickhouse-client', 'database', 'datagrip', 'db2', 'dbeaver', 'gpt', 'hive', 'mysql', 'navicat', 'oracle', 'postgresql', 'redis', 'redis-client', 'sqlserver', 'text2sql']",apache-2.0,CodePhiliaX,Organization,False
1701,656264456,langchain4j,langchain4j/langchain4j,https://github.com/langchain4j/langchain4j,"LangChain4j is an open-source Java library that simplifies the integration of LLMs into Java applications through a unified API, providing access to popular LLMs and vector databases. It makes implementing RAG, tool calling (including support for MCP), and agents easy. LangChain4j integrates seamlessly with various enterprise Java frameworks.",Java,2023-06-20 15:30:29+00:00,9355,1719,620,22.514,"['anthropic', 'chatgpt', 'chroma', 'embeddings', 'gemini', 'gpt', 'huggingface', 'java', 'langchain', 'llama', 'llm', 'llms', 'milvus', 'ollama', 'onnx', 'openai', 'openai-api', 'pgvector', 'pinecone', 'vector-database']",apache-2.0,langchain4j,Organization,False
1702,659402878,spring-ai,spring-projects/spring-ai,https://github.com/spring-projects/spring-ai,An Application Framework for AI Engineering,Java,2023-06-27 18:57:29+00:00,6986,1966,924,89.071,"['artificial-intelligence', 'hacktoberfest', 'java', 'spring-ai']",apache-2.0,spring-projects,Organization,False
1703,652491982,supersonic,tencentmusic/supersonic,https://github.com/tencentmusic/supersonic,SuperSonic is the next-generation AI+BI platform that unifies Chat BI (powered by LLM) and Headless BI (powered by semantic layer) paradigms.,Java,2023-06-12 07:23:28+00:00,4270,853,307,87.252,[],other,tencentmusic,Organization,False
1704,658551641,Digital-Infrastructure,risesoft-y9/Digital-Infrastructure,https://github.com/risesoft-y9/Digital-Infrastructure,数字底座是一款面向大型政府、企业数字化转型，基于身份认证、组织架构、岗位职务、应用系统、资源角色、数据目录、安全控制等功能构建的统一且安全的管理支撑平台。数字底座基于三员管理模式，具备微服务、多租户、容器化和国产化，支持用户利用代码生成器快速构建自己的业务应用，同时可关联诸多成熟且好用的内部生态应用。,Java,2023-06-26 03:13:33+00:00,2560,427,0,65.42,"['backend', 'docker', 'elasticsearch', 'java', 'nacos', 'organization', 'redis', 'springboot3', 'springcloud', 'sso-authentication', 'typescript', 'vue3']",gpl-3.0,risesoft-y9,Organization,False
1705,649105586,java-memshell-generator,pen4uin/java-memshell-generator,https://github.com/pen4uin/java-memshell-generator,一款支持自定义的 Java 内存马生成工具｜A customizable Java in-memory webshell generation tool.,Java,2023-06-03 19:49:29+00:00,2074,225,9,13.077,"['java', 'memshell', 'payload', 'real-world', 'webshell']",mit,pen4uin,User,False
1706,648795406,collections-java-api-2023,cami-la/collections-java-api-2023,https://github.com/cami-la/collections-java-api-2023,"Este repositório é referente ao curso ""Collection Framework API Java"" e é uma valiosa contribuição para a comunidade de desenvolvedores Java, fornecendo exemplos práticos e recursos educacionais relacionados à poderosa API de coleções da linguagem Java.",Java,2023-06-02 20:45:40+00:00,1257,866,85,1.8439999999999999,"['collections', 'java17']",,cami-la,User,False
1707,656278207,langchain4j-examples,langchain4j/langchain4j-examples,https://github.com/langchain4j/langchain4j-examples,,Java,2023-06-20 16:04:18+00:00,1221,467,25,1.937,[],apache-2.0,langchain4j,Organization,False
1708,650697360,fractureiser,trigram-mrp/fractureiser,https://github.com/trigram-mrp/fractureiser,Information about the fractureiser malware (June 2023),Java,2023-06-07 15:59:56+00:00,1095,64,9,14.844,[],cc-by-sa-4.0,trigram-mrp,Organization,False
1709,656075575,orion-visor,dromara/orion-visor,https://github.com/dromara/orion-visor,一款高颜值、现代化的自动化运维及轻量堡垒机，提供全面的服务器智能运维解决方案。支持资产管理分组、多协议访问(SSH、SFTP、RDP、VNC)、实时系统监控与智能告警、文件上传下载、在线编辑、命令批量执行、多主机文件分发和计划任务配置(通过 cron 表达式)等功能，确保高效安全的运维体验。适用于 Linux 和 Windows 系统的运维管理。,Java,2023-06-20 08:01:55+00:00,998,159,8,28.6,"['ansible', 'devops', 'docker', 'java', 'jsch', 'linux', 'ops', 'rdp', 'sftp', 'shell', 'ssh', 'terminal', 'tty', 'tunnel', 'vnc', 'vue', 'webshell', 'xterm']",apache-2.0,dromara,Organization,False
