,fullname,html_url,tags
3267,HiddenCountry/backend,https://github.com/HiddenCountry/backend,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-4o-mini']"
3268,LostImbecile/dbl-bot,https://github.com/LostImbecile/dbl-bot,"['unknown_lib_gpt-4o-mini', 'unknown_lib_gemini-2.5-flash-lite']"
3269,ai-versum/ai-versum,https://github.com/ai-versum/ai-versum,"['unknown_lib_claude-3-5-haiku-latest', 'unknown_lib_claude-3-5-sonnet-latest', 'unknown_lib_claude-3-opus-latest']"
3270,praneethchandra/elasticsearch-mcp-demo,https://github.com/praneethchandra/elasticsearch-mcp-demo,['unknown_lib_gpt-4o-mini']
3271,jackkolokasis/teraheap,https://github.com/jackkolokasis/teraheap,"['unknown_lib_o1', 'unknown_lib_o3']"
3272,Knock-and-knock/backend,https://github.com/Knock-and-knock/backend,['unknown_lib_tts-1']
3273,415560124/spring-5.2.11.RELEASE-source-rhy,https://github.com/415560124/spring-5.2.11.RELEASE-source-rhy,"['unknown_lib_o1', 'unknown_lib_o3']"
3274,thanhha1210/cmpt276-group-project,https://github.com/thanhha1210/cmpt276-group-project,['unknown_lib_gpt-3.5-turbo']
3275,Gwanghyeon-k/nextpage,https://github.com/Gwanghyeon-k/nextpage,['unknown_lib_dall-e-2']
3276,shenqinglan/whatever_ty,https://github.com/shenqinglan/whatever_ty,['unknown_lib_o1']
3277,codescelinia/Screenmatch,https://github.com/codescelinia/Screenmatch,['unknown_lib_gpt-3.5-turbo-instruct']
3278,chuchone/softwareDesignPP1,https://github.com/chuchone/softwareDesignPP1,['unknown_lib_gpt-3.5-turbo-instruct']
3279,allenai/ml,https://github.com/allenai/ml,"['unknown_lib_o1', 'unknown_lib_o3']"
3280,okccc/anoob,https://github.com/okccc/anoob,"['unknown_lib_o1', 'unknown_lib_o3']"
3281,mevicky9254/FoodChoice,https://github.com/mevicky9254/FoodChoice,['unknown_lib_gpt-3.5-turbo']
3282,albertrick/HSAI02,https://github.com/albertrick/HSAI02,['unknown_lib_gemini-2.0-flash']
3283,AxelVilleret/bigbrain,https://github.com/AxelVilleret/bigbrain,['unknown_lib_gpt-3.5-turbo-0125']
3284,shivam1raj5/AI_Powered_Chat_Application_JAVA,https://github.com/shivam1raj5/AI_Powered_Chat_Application_JAVA,['unknown_lib_gpt-3.5-turbo']
3285,opentiny/tiny-engine-backend-java,https://github.com/opentiny/tiny-engine-backend-java,['unknown_lib_deepseek-chat']
3286,achraf4dev/TresEnLinea_Java_Game,https://github.com/achraf4dev/TresEnLinea_Java_Game,['unknown_lib_gpt-3.5-turbo']
3287,f20190201/cardsComparison,https://github.com/f20190201/cardsComparison,['unknown_lib_gpt-4o-mini']
3288,Memepotat/last_minute,https://github.com/Memepotat/last_minute,['unknown_lib_gpt-3.5-turbo']
3289,furkan-asani/bosch-data-engineer,https://github.com/furkan-asani/bosch-data-engineer,['unknown_lib_gpt-3.5-turbo-0125']
3290,Youth-Economy-Edu/money-kids-back,https://github.com/Youth-Economy-Edu/money-kids-back,['unknown_lib_gpt-3.5-turbo']
3291,mintygingy/gingerPS,https://github.com/mintygingy/gingerPS,['unknown_lib_o3']
3292,vladimirkozhaev/LLMaModelTest,https://github.com/vladimirkozhaev/LLMaModelTest,['unknown_lib_codestral-latest']
3293,NomenaFitahiana/HAZAVAO-STD23033,https://github.com/NomenaFitahiana/HAZAVAO-STD23033,['unknown_lib_gpt-3.5-turbo']
3294,raychamp/spring-framework,https://github.com/raychamp/spring-framework,"['unknown_lib_o1', 'unknown_lib_o3']"
3295,xgxizz/spring-ai-demo,https://github.com/xgxizz/spring-ai-demo,['unknown_lib_gpt-4o']
3296,ahmedssp/AI_EVALUATION,https://github.com/ahmedssp/AI_EVALUATION,['unknown_lib_gpt-3.5-turbo']
3297,ramesh1972/samples-biz,https://github.com/ramesh1972/samples-biz,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_babbage-002', 'unknown_lib_dall-e-2', 'unknown_lib_whisper-1', 'unknown_lib_tts-1', 'unknown_lib_text-embedding-ada-002']"
3298,MeftunH/Core,https://github.com/MeftunH/Core,['unknown_lib_o3']
3299,codenobug09/chatbot-spring-be,https://github.com/codenobug09/chatbot-spring-be,['unknown_lib_gpt-3.5-turbo']
3300,cypark728/RINGO,https://github.com/cypark728/RINGO,['unknown_lib_whisper-1']
3301,palavaryunusemre/quizMaster,https://github.com/palavaryunusemre/quizMaster,['unknown_lib_gpt-3.5-turbo']
3302,twenty-three-23/peech,https://github.com/twenty-three-23/peech,['unknown_lib_gpt-4o-mini']
3303,Omaraso10/my-mentor-backend,https://github.com/Omaraso10/my-mentor-backend,['unknown_lib_gpt-3.5-turbo']
3304,yekui/starcloud-llmops,https://github.com/yekui/starcloud-llmops,['unknown_lib_gpt-3.5-turbo']
3305,bergamontt/java-automation,https://github.com/bergamontt/java-automation,['unknown_lib_o1']
3306,MichaelYuhe/Midjousssrney,https://github.com/MichaelYuhe/Midjousssrney,['unknown_lib_gpt-3.5-turbo']
3307,TranMinhKhang02/News_Lv,https://github.com/TranMinhKhang02/News_Lv,['unknown_lib_gpt-3.5-turbo']
3308,deepin-community/libspring-java,https://github.com/deepin-community/libspring-java,"['unknown_lib_o1', 'unknown_lib_o3']"
3309,sinjax/squall,https://github.com/sinjax/squall,['unknown_lib_o1']
3310,CheckHaking/screen-match,https://github.com/CheckHaking/screen-match,['unknown_lib_gpt-3.5-turbo-instruct']
3311,lifehardmod/CLASSON,https://github.com/lifehardmod/CLASSON,['unknown_lib_gpt-4.1']
3312,MysticalFlame3/Genesis-AI-Platform,https://github.com/MysticalFlame3/Genesis-AI-Platform,"['unknown_lib_dall-e-2', 'unknown_lib_gpt-4o']"
3313,zhangxinzhou/SpringBootLearn,https://github.com/zhangxinzhou/SpringBootLearn,"['unknown_lib_o1', 'unknown_lib_o3']"
3314,parth12/ProgrammingClubDAIICT,https://github.com/parth12/ProgrammingClubDAIICT,['unknown_lib_o1']
3315,roy-commits/spring-framework-5.3.10,https://github.com/roy-commits/spring-framework-5.3.10,"['unknown_lib_o1', 'unknown_lib_o3']"
3316,discare/grpc-demo,https://github.com/discare/grpc-demo,['unknown_lib_o3']
3317,yuweijun/spring-simple-ioc,https://github.com/yuweijun/spring-simple-ioc,"['unknown_lib_o1', 'unknown_lib_o3']"
3318,mimowulin/Myparse,https://github.com/mimowulin/Myparse,['unknown_lib_o3']
3319,hyo-ovo/likelion13th_blog,https://github.com/hyo-ovo/likelion13th_blog,['unknown_lib_gpt-3.5-turbo']
3320,luwrain/core,https://github.com/luwrain/core,['unknown_lib_o1']
3321,aol/cyclops,https://github.com/aol/cyclops,['unknown_lib_o1']
3322,NZ-generation/WhereRU-server,https://github.com/NZ-generation/WhereRU-server,['unknown_lib_dall-e-3']
3323,turnerhayes/cs150-final,https://github.com/turnerhayes/cs150-final,['unknown_lib_gpt-3.5-turbo']
3324,Kei-Luna/LunaGC_5.0.0,https://github.com/Kei-Luna/LunaGC_5.0.0,['unknown_lib_o3']
3325,euler1729/meramot,https://github.com/euler1729/meramot,['unknown_lib_gpt-3.5-turbo']
3326,heiyue2/project-demo,https://github.com/heiyue2/project-demo,['unknown_lib_deepseek-chat']
3327,JianyangZhang/Learn-Spring-Source-Code,https://github.com/JianyangZhang/Learn-Spring-Source-Code,"['unknown_lib_o1', 'unknown_lib_o3']"
3328,rrab-0/spring-boot-grpc,https://github.com/rrab-0/spring-boot-grpc,['unknown_lib_o3']
3329,DataSQRL/Acorn,https://github.com/DataSQRL/Acorn,['unknown_lib_gpt-4o-mini']
3330,shyunku-archives/Rumi,https://github.com/shyunku-archives/Rumi,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-3.5-turbo-16k']"
3331,williamshen26/SmartHomeSimulator,https://github.com/williamshen26/SmartHomeSimulator,['unknown_lib_gpt-4o']
3332,nminhkhoi0818/LozaChat,https://github.com/nminhkhoi0818/LozaChat,['unknown_lib_gpt-3.5-turbo-instruct']
3333,phrocker/datasynthesizer,https://github.com/phrocker/datasynthesizer,['unknown_lib_gpt-3.5-turbo']
3334,dhananjay12/learn-spring-ai,https://github.com/dhananjay12/learn-spring-ai,['unknown_lib_dall-e-3']
3335,sinditech/sindi-ai-anthropic,https://github.com/sinditech/sindi-ai-anthropic,"['unknown_lib_claude-opus-4-20250514', 'unknown_lib_claude-opus-4-0', 'unknown_lib_claude-sonnet-4-20250514', 'unknown_lib_claude-sonnet-4-0', 'unknown_lib_claude-3-7-sonnet-20250219', 'unknown_lib_claude-3-7-sonnet-latest', 'unknown_lib_claude-3-5-haiku-20241022', 'unknown_lib_claude-3-5-haiku-latest', 'unknown_lib_claude-3-5-sonnet-latest', 'unknown_lib_claude-3-opus-latest', 'unknown_lib_claude-3-haiku-20240307']"
3336,patwit/advancedComproCoding,https://github.com/patwit/advancedComproCoding,['unknown_lib_o1']
3337,Lucasgyn94/repository_formacao_one_oracle,https://github.com/Lucasgyn94/repository_formacao_one_oracle,['unknown_lib_gpt-3.5-turbo']
3338,oogasawa/Utility-sau3,https://github.com/oogasawa/Utility-sau3,['unknown_lib_gemini-2.0-flash']
3339,Ujjwal05T/SpringAi,https://github.com/Ujjwal05T/SpringAi,"['unknown_lib_dall-e-2', 'unknown_lib_gpt-4o-mini']"
3340,SxxMWolf/SxxReMade,https://github.com/SxxMWolf/SxxReMade,['unknown_lib_dall-e-3']
3341,imystudio/Grasscutter3.2,https://github.com/imystudio/Grasscutter3.2,['unknown_lib_o3']
3342,liaosheng656/spring-framework-5.3.39,https://github.com/liaosheng656/spring-framework-5.3.39,"['unknown_lib_o1', 'unknown_lib_o3']"
3343,sonseongmin/SpringAI_Groq_Sample,https://github.com/sonseongmin/SpringAI_Groq_Sample,"['unknown_lib_dall-e-3', 'unknown_lib_tts-1-hd']"
3344,DC2Software/AIDevs2Tasks,https://github.com/DC2Software/AIDevs2Tasks,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_whisper-1', 'unknown_lib_text-embedding-ada-002']"
3345,jtpadilla/iatevale-agent,https://github.com/jtpadilla/iatevale-agent,['unknown_lib_gemini-2.0-flash']
3346,O-GAMJA/Tokkit_Backend,https://github.com/O-GAMJA/Tokkit_Backend,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_dall-e-3']"
3347,vission8899/chatGPT-ada,https://github.com/vission8899/chatGPT-ada,['unknown_lib_gpt-3.5-turbo']
3348,NingNing0111/spring-ai-zh-tutorial,https://github.com/NingNing0111/spring-ai-zh-tutorial,"['unknown_lib_gpt-4o', 'unknown_lib_text-embedding-ada-002']"
3349,Zengggggg/fixnow-backend,https://github.com/Zengggggg/fixnow-backend,['unknown_lib_gpt-3.5-turbo']
3350,elfredoo/FitMindAI-backend,https://github.com/elfredoo/FitMindAI-backend,['unknown_lib_gpt-4o']
3351,sgtest/pinned-repairBugsJar,https://github.com/sgtest/pinned-repairBugsJar,"['unknown_lib_o1', 'unknown_lib_o3']"
3352,rana01645/CodeGPT-Laravel,https://github.com/rana01645/CodeGPT-Laravel,['unknown_lib_gpt-3.5-turbo']
3353,kimdobbang/EVER-STAR,https://github.com/kimdobbang/EVER-STAR,"['unknown_lib_dall-e-3', 'unknown_lib_gpt-4o-mini']"
3354,artefactor/game,https://github.com/artefactor/game,['unknown_lib_o1']
3355,yuewanglll/xiao-zhi,https://github.com/yuewanglll/xiao-zhi,['unknown_lib_gpt-4o-mini']
3356,jerryXuql/spring-learning,https://github.com/jerryXuql/spring-learning,"['unknown_lib_o1', 'unknown_lib_o3']"
3357,AndyTech03/aggregator,https://github.com/AndyTech03/aggregator,['unknown_lib_text-embedding-3-small']
3358,SSAFY-Mongddang/mongddang,https://github.com/SSAFY-Mongddang/mongddang,['unknown_lib_gpt-4o']
3359,Nathaniel-Agudelo/ICareForPlanetEarth,https://github.com/Nathaniel-Agudelo/ICareForPlanetEarth,['unknown_lib_gpt-3.5-turbo']
3360,jpellogo01/WEBTUBE_FULLSTACK,https://github.com/jpellogo01/WEBTUBE_FULLSTACK,['unknown_lib_gpt-4o-mini']
3361,Glowman554/FoxBot,https://github.com/Glowman554/FoxBot,['unknown_lib_dall-e-3']
3362,charpty/jdk11,https://github.com/charpty/jdk11,"['unknown_lib_o1', 'unknown_lib_o3']"
3363,Averus89/agent,https://github.com/Averus89/agent,['unknown_lib_gpt-4o-transcribe']
3364,burakkoc5/air-quality-backend,https://github.com/burakkoc5/air-quality-backend,['unknown_lib_o3']
3365,sarahigl/My_AppRecipePedia,https://github.com/sarahigl/My_AppRecipePedia,['unknown_lib_gpt-4o-mini']
3366,gPagio/curso-alura-formacao-java-e-spring-framework-2023,https://github.com/gPagio/curso-alura-formacao-java-e-spring-framework-2023,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-3.5-turbo-instruct']"
3367,buianhvu369/SPST-ChienBinhDietBui,https://github.com/buianhvu369/SPST-ChienBinhDietBui,['unknown_lib_o3']
3368,infinitiessoft/skyport-driver,https://github.com/infinitiessoft/skyport-driver,['unknown_lib_o1']
3369,tucanoo/semanticsearch_springboot_openai,https://github.com/tucanoo/semanticsearch_springboot_openai,['unknown_lib_text-embedding-ada-002']
3370,xiec1377/health-tracker,https://github.com/xiec1377/health-tracker,['unknown_lib_gpt-3.5-turbo']
3371,youshen2/WearDeepSeek,https://github.com/youshen2/WearDeepSeek,['unknown_lib_deepseek-chat']
3372,ppqppl/Android,https://github.com/ppqppl/Android,['unknown_lib_o3']
3373,dpwlsz/lightreborn_dearie,https://github.com/dpwlsz/lightreborn_dearie,['unknown_lib_gpt-3.5-turbo']
3374,CatchTripping/catch-tripping-backend,https://github.com/CatchTripping/catch-tripping-backend,['unknown_lib_gpt-3.5-turbo']
3375,sugarnet/spring-framework-guru,https://github.com/sugarnet/spring-framework-guru,['unknown_lib_dall-e-3']
3376,Deuteriunt/Grasscutter3.6,https://github.com/Deuteriunt/Grasscutter3.6,['unknown_lib_o3']
3377,sebastiencaille/old-stuff,https://github.com/sebastiencaille/old-stuff,['unknown_lib_o1']
3378,sourceopen7/billing,https://github.com/sourceopen7/billing,['unknown_lib_o1']
3379,Owenyx/Capstone,https://github.com/Owenyx/Capstone,['unknown_lib_o1']
3380,wanpng/email-alert-grpc,https://github.com/wanpng/email-alert-grpc,['unknown_lib_o3']
3381,uluckystar/TeachHelper,https://github.com/uluckystar/TeachHelper,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_deepseek-chat']"
3382,KAU2024-SANHAK/SANHAK_Server,https://github.com/KAU2024-SANHAK/SANHAK_Server,['unknown_lib_dall-e-3']
3383,InkonIo/renderback,https://github.com/InkonIo/renderback,['unknown_lib_gpt-3.5-turbo']
3384,javafxports/openjdk-mobile11,https://github.com/javafxports/openjdk-mobile11,"['unknown_lib_o1', 'unknown_lib_o3']"
3385,chaoyangnz/maxine,https://github.com/chaoyangnz/maxine,"['unknown_lib_o1', 'unknown_lib_o3']"
3386,NicolasCamil0/Projeto-Extensao-Faculdade,https://github.com/NicolasCamil0/Projeto-Extensao-Faculdade,['unknown_lib_deepseek-chat']
3387,AyushBhardwaj611/VideoInsight-AI,https://github.com/AyushBhardwaj611/VideoInsight-AI,['unknown_lib_gpt-3.5-turbo']
3388,narain-nair/LDN-Pollution-Tracker,https://github.com/narain-nair/LDN-Pollution-Tracker,['unknown_lib_o3']
3389,pdxjie/text2sql-v1.0,https://github.com/pdxjie/text2sql-v1.0,['unknown_lib_gpt-3.5-turbo']
3390,kwakuduah12/Turing-Test,https://github.com/kwakuduah12/Turing-Test,['unknown_lib_gpt-3.5-turbo']
3391,Heeyeon205/newsion-server,https://github.com/Heeyeon205/newsion-server,['unknown_lib_gpt-3.5-turbo']
3392,BrotherTill/Tetris,https://github.com/BrotherTill/Tetris,"['unknown_lib_o1', 'unknown_lib_o3']"
3393,tkozakas/response-gen,https://github.com/tkozakas/response-gen,['unknown_lib_gpt-3.5-turbo']
3394,zvirot1/tst,https://github.com/zvirot1/tst,['unknown_lib_gpt-3.5-turbo']
3395,JitariuRares/ocrbackend,https://github.com/JitariuRares/ocrbackend,['unknown_lib_gpt-4o']
3396,Koussay-Benkhedher/travelplanner-back,https://github.com/Koussay-Benkhedher/travelplanner-back,['unknown_lib_gpt-3.5-turbo']
3397,ajinkyashivpure/college-resources-backend,https://github.com/ajinkyashivpure/college-resources-backend,['unknown_lib_gpt-4o']
3398,mohammedtlemsani/Digital_HR,https://github.com/mohammedtlemsani/Digital_HR,['unknown_lib_gpt-3.5-turbo']
3399,deepscent-cnu/deepscent-cnu-api,https://github.com/deepscent-cnu/deepscent-cnu-api,"['unknown_lib_gpt-4o', 'unknown_lib_gpt-4o-mini', 'unknown_lib_whisper-1']"
3400,S-KEEP/S-KEEP_Server,https://github.com/S-KEEP/S-KEEP_Server,['unknown_lib_gpt-3.5-turbo-0125']
3401,quandrant22/ULTAItwo,https://github.com/quandrant22/ULTAItwo,['unknown_lib_deepseek-chat']
3402,APapafragakis/PetCare-Platform-System,https://github.com/APapafragakis/PetCare-Platform-System,['unknown_lib_gpt-3.5-turbo']
3403,Java-Edge/Open-JDK-13,https://github.com/Java-Edge/Open-JDK-13,"['unknown_lib_o1', 'unknown_lib_o3']"
3404,toyerwolf/career_craft,https://github.com/toyerwolf/career_craft,['unknown_lib_babbage-002']
3405,GaurabAryal/mobile-parse-api,https://github.com/GaurabAryal/mobile-parse-api,['unknown_lib_o1']
3406,sidd-pant/Easy-Animator,https://github.com/sidd-pant/Easy-Animator,['unknown_lib_o1']
3407,p-fannon/radcheck,https://github.com/p-fannon/radcheck,['unknown_lib_o3']
3408,Edwincala/AplicacionHospital,https://github.com/Edwincala/AplicacionHospital,['unknown_lib_gpt-3.5-turbo']
3409,ljydapp214/llm-client,https://github.com/ljydapp214/llm-client,"['unknown_lib_gpt-4o', 'unknown_lib_gemini-2.0-flash']"
3410,zzdzzh/test1,https://github.com/zzdzzh/test1,['unknown_lib_deepseek-chat']
3411,NicolasKonishi/Santander-dev-week-2024,https://github.com/NicolasKonishi/Santander-dev-week-2024,['unknown_lib_gpt-3.5-turbo']
3412,aryan4codes/SpringAIToolkit,https://github.com/aryan4codes/SpringAIToolkit,['unknown_lib_dall-e-2']
3413,ShwethaThammaiah/muzima-android-1,https://github.com/ShwethaThammaiah/muzima-android-1,"['unknown_lib_o1', 'unknown_lib_o3']"
3414,blacklabf/joblog,https://github.com/blacklabf/joblog,['unknown_lib_gpt-3.5-turbo-instruct']
3415,HamaWhiteGG/langchain-java,https://github.com/HamaWhiteGG/langchain-java,"['unknown_lib_gpt-3.5-turbo-instruct', 'unknown_lib_dall-e-3', 'unknown_lib_dall-e-2', 'unknown_lib_gpt-3.5-turbo-16k', 'unknown_lib_text-embedding-ada-002']"
3416,streamreasoning/rsp4j,https://github.com/streamreasoning/rsp4j,"['unknown_lib_o1', 'unknown_lib_o3']"
3417,COMP3021-2025Spring/comp3021-2025spring-classroom-pa3-starter,https://github.com/COMP3021-2025Spring/comp3021-2025spring-classroom-pa3-starter,"['unknown_lib_gpt-4o', 'unknown_lib_gpt-4o-mini']"
3418,sashirestela/cleverclient,https://github.com/sashirestela/cleverclient,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_whisper-1']"
3419,chang-ddul/health-backend,https://github.com/chang-ddul/health-backend,['unknown_lib_gpt-3.5-turbo']
3420,zanhzanhzanh/final-ecommerce-api,https://github.com/zanhzanhzanh/final-ecommerce-api,['unknown_lib_text-embedding-ada-002']
3421,pdotsani/notes-and-items-api,https://github.com/pdotsani/notes-and-items-api,['unknown_lib_gpt-4o-mini']
3422,joaompfonseca/tqs-homework1-environment-monitor,https://github.com/joaompfonseca/tqs-homework1-environment-monitor,['unknown_lib_o3']
3423,yunusbagriyanik/mongodb-vector-search,https://github.com/yunusbagriyanik/mongodb-vector-search,['unknown_lib_text-embedding-ada-002']
3424,JefTavares/spring-ai-jeftavares,https://github.com/JefTavares/spring-ai-jeftavares,['unknown_lib_gpt-4o']
3425,leonardoflorido/TQS_103360,https://github.com/leonardoflorido/TQS_103360,['unknown_lib_o3']
3426,devkgn88/ai_study,https://github.com/devkgn88/ai_study,"['unknown_lib_dall-e-3', 'unknown_lib_gpt-4o', 'unknown_lib_tts-1', 'unknown_lib_gemini-2.0-flash-lite', 'unknown_lib_claude-3-7-sonnet-20250219']"
3427,TilGuy/BE_TilGuy,https://github.com/TilGuy/BE_TilGuy,"['unknown_lib_gpt-4o-2024-05-13', 'unknown_lib_claude-3-haiku-20240307']"
3428,1yukikaze/openai-spring-boot-starter,https://github.com/1yukikaze/openai-spring-boot-starter,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_whisper-1', 'unknown_lib_text-embedding-ada-002']"
3429,jonastahl/Hackatum2023-Namerator,https://github.com/jonastahl/Hackatum2023-Namerator,['unknown_lib_gpt-3.5-turbo']
3430,christopher-johnson/jena-redux,https://github.com/christopher-johnson/jena-redux,['unknown_lib_o1']
3431,Hzyy99/ldchat,https://github.com/Hzyy99/ldchat,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-3.5-turbo-16k', 'unknown_lib_text-embedding-ada-002']"
3432,s252103093/Midjourney,https://github.com/s252103093/Midjourney,['unknown_lib_gpt-3.5-turbo']
3433,Gehan1226/clothshop-javaFX,https://github.com/Gehan1226/clothshop-javaFX,['unknown_lib_o1']
3434,Geniusay/CyberNomads,https://github.com/Geniusay/CyberNomads,['unknown_lib_gpt-4o']
3435,FengRillian/bazel-0.21.0-dist,https://github.com/FengRillian/bazel-0.21.0-dist,['unknown_lib_o3']
3436,yakami129/concise-infrastructure-starter,https://github.com/yakami129/concise-infrastructure-starter,['unknown_lib_gpt-3.5-turbo']
3437,roy-commits/spring-framework-5.2.13,https://github.com/roy-commits/spring-framework-5.2.13,"['unknown_lib_o1', 'unknown_lib_o3']"
3438,jst-qaml/m3s-astah-plugin,https://github.com/jst-qaml/m3s-astah-plugin,"['unknown_lib_gpt-4o', 'unknown_lib_gpt-4.1']"
3439,HtmLuc/Spring-Boot-Notes,https://github.com/HtmLuc/Spring-Boot-Notes,['unknown_lib_gpt-4o-mini']
3440,SoullessSapo/ARSW-chatgpt,https://github.com/SoullessSapo/ARSW-chatgpt,['unknown_lib_gpt-3.5-turbo']
3441,JustinChen-coder/spring-framework,https://github.com/JustinChen-coder/spring-framework,"['unknown_lib_o1', 'unknown_lib_o3']"
3442,yeepkalok0202/EZTrade-Stock-Trading-Platform,https://github.com/yeepkalok0202/EZTrade-Stock-Trading-Platform,['unknown_lib_gpt-3.5-turbo']
3443,pazukdev/godel-family,https://github.com/pazukdev/godel-family,['unknown_lib_gpt-4o-mini']
3444,nirajbawa/Swing-Project,https://github.com/nirajbawa/Swing-Project,['unknown_lib_gpt-3.5-turbo']
3445,microsoft/AzureDataRetrievalAugmentedGenerationSamples,https://github.com/microsoft/AzureDataRetrievalAugmentedGenerationSamples,['unknown_lib_text-embedding-ada-002']
3446,LiuYuYang01/ThriveX-Server,https://github.com/LiuYuYang01/ThriveX-Server,['unknown_lib_deepseek-chat']
3447,Lintshiwe/PestVisionAI2.1,https://github.com/Lintshiwe/PestVisionAI2.1,['unknown_lib_gemini-2.5-flash']
3448,lucaslimb/API-OpenAI-Java-01,https://github.com/lucaslimb/API-OpenAI-Java-01,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-3.5-turbo-16k']"
3449,hello-shf/spring-framework-5.0.8.RELEASE,https://github.com/hello-shf/spring-framework-5.0.8.RELEASE,"['unknown_lib_o1', 'unknown_lib_o3']"
3450,anuragm339/smart-expense-manager,https://github.com/anuragm339/smart-expense-manager,['unknown_lib_o1-mini']
3451,carlsontse/styx-poc,https://github.com/carlsontse/styx-poc,['unknown_lib_o1']
3452,meedmuzik/comments-service,https://github.com/meedmuzik/comments-service,['unknown_lib_mistral-embed']
3453,BigData-Lab-Frankfurt/HiBench-DSE,https://github.com/BigData-Lab-Frankfurt/HiBench-DSE,['unknown_lib_o1']
3454,Aseubel/yusi,https://github.com/Aseubel/yusi,['unknown_lib_gpt-4o-mini']
3455,foobar26/openhab-addons_3_3,https://github.com/foobar26/openhab-addons_3_3,['unknown_lib_o3']
3456,nlinhvu/google-adk-java-demo-2025,https://github.com/nlinhvu/google-adk-java-demo-2025,"['unknown_lib_gemini-2.5-pro', 'unknown_lib_gemini-2.0-flash']"
3457,ross2p/Coordinates,https://github.com/ross2p/Coordinates,['unknown_lib_gpt-3.5-turbo']
3458,20PW01-Abishek/until-sem7,https://github.com/20PW01-Abishek/until-sem7,['unknown_lib_o1']
3459,TimeTogether/Meetnow-Rag-System,https://github.com/TimeTogether/Meetnow-Rag-System,"['unknown_lib_gpt-3.5-turbo', 'unknown_lib_gpt-4o-mini', 'unknown_lib_text-embedding-ada-002']"
3460,jja6312/jiandaheeseongwoo,https://github.com/jja6312/jiandaheeseongwoo,['unknown_lib_gpt-3.5-turbo']
3461,Sing07/SpringAIPlayGround,https://github.com/Sing07/SpringAIPlayGround,"['unknown_lib_dall-e-2', 'unknown_lib_gpt-4o']"
3462,team-inu-tab/backend,https://github.com/team-inu-tab/backend,['unknown_lib_gpt-4o-mini']
3463,SiriusSpark/EventgraphtoText-BackEnd,https://github.com/SiriusSpark/EventgraphtoText-BackEnd,['unknown_lib_deepseek-chat']
3464,jwindberg/neverland,https://github.com/jwindberg/neverland,"['unknown_lib_tts-1-hd', 'unknown_lib_tts-1']"
3465,tsilavina-PROG4/Hazavao,https://github.com/tsilavina-PROG4/Hazavao,['unknown_lib_gpt-3.5-turbo']
3466,Charleezy/maya,https://github.com/Charleezy/maya,['unknown_lib_gpt-3.5-turbo']
3467,SamuelAndrey/jenova-bot,https://github.com/SamuelAndrey/jenova-bot,['unknown_lib_gpt-3.5-turbo']
3468,AldomarAssolin/screammatchJPA,https://github.com/AldomarAssolin/screammatchJPA,['unknown_lib_gpt-3.5-turbo-instruct']
3469,RaymondLam1/dragonwell8-dragonwell-standard-8.23.22_jdk8u432-ga,https://github.com/RaymondLam1/dragonwell8-dragonwell-standard-8.23.22_jdk8u432-ga,"['unknown_lib_o1', 'unknown_lib_o3']"
3470,pavlo-bystrytskyi/RecapBackend,https://github.com/pavlo-bystrytskyi/RecapBackend,['unknown_lib_gpt-4o-mini']
3471,InAnYan/ChatWithPDFs,https://github.com/InAnYan/ChatWithPDFs,['unknown_lib_gpt-4o-mini']
3472,illfg/Spring,https://github.com/illfg/Spring,"['unknown_lib_o1', 'unknown_lib_o3']"
3473,lxwyzdes/Mariana-MindFlow,https://github.com/lxwyzdes/Mariana-MindFlow,['unknown_lib_gpt-3.5-turbo']
3474,Gigaspaces/zepl,https://github.com/Gigaspaces/zepl,"['unknown_lib_o1', 'unknown_lib_o3']"
3475,wakeisle9933/dalle,https://github.com/wakeisle9933/dalle,"['unknown_lib_dall-e-3', 'unknown_lib_dall-e-2']"
3476,KimKyoHwee/mindLetterBE2,https://github.com/KimKyoHwee/mindLetterBE2,['unknown_lib_gpt-3.5-turbo-16k']
3477,WardK-meeTeam/meeteam-backend,https://github.com/WardK-meeTeam/meeteam-backend,['unknown_lib_gpt-4o-mini']
3478,Jalal-B/tp2_BichrouJalalEddine,https://github.com/Jalal-B/tp2_BichrouJalalEddine,"['unknown_lib_gemini-2.5-flash', 'unknown_lib_text-embedding-004']"
3479,jpmeireles08/TrabalhoInterdisciplinar2,https://github.com/jpmeireles08/TrabalhoInterdisciplinar2,['unknown_lib_gpt-3.5-turbo']
3480,EnityBlackHawk/mfcore,https://github.com/EnityBlackHawk/mfcore,['unknown_lib_gpt-4o-mini']
3481,Smokeyy365/cab302_grp,https://github.com/Smokeyy365/cab302_grp,['unknown_lib_gpt-5-nano-2025-08-07']
