,full_name,html_url,labels
568,xingyi-Starry/RouteAdvisor-agent,https://github.com/xingyi-Starry/RouteAdvisor-agent,{'OpenAI': ['utils/ai/llm.go']}
569,trevtemba/Crown,https://github.com/trevtemba/Crown,{'OpenAI': ['src/backend/internal/api/helpers/recommend.go']}
570,xwatsonmai/webagent-go,https://github.com/xwatsonmai/webagent-go,{'OpenAI': ['aimodel/qwq.go']}
571,bestcb2333/flood-guard,https://github.com/bestcb2333/flood-guard,{'OpenAI': ['backend/deepseek.go']}
572,blacktop/ipsw,https://github.com/blacktop/ipsw,"{'OpenAI': ['internal/ai/openai/openai.go'], 'Google': ['internal/ai/gemini/gemini.go'], 'Anthropic': ['internal/ai/anthropic/anthropic.go']}"
573,genmcp/gevals,https://github.com/genmcp/gevals,"{'OpenAI': ['pkg/openaiagent/agent.go', 'pkg/openaiagent/mcp.go', 'pkg/llmjudge/llmjudge.go']}"
574,raphael-foliveira/tca,https://github.com/raphael-foliveira/tca,{'OpenAI': ['cmd/cli/main.go']}
575,kellyp/seddle,https://github.com/kellyp/seddle,{'OpenAI': ['main.go']}
576,sereinJW/questionSystem,https://github.com/sereinJW/questionSystem,{'OpenAI': ['server/service/ai_service.go']}
577,joemocha/flow,https://github.com/joemocha/flow,{'OpenAI': ['examples/chatbot/main.go']}
578,aigw-project/aigw,https://github.com/aigw-project/aigw,"{'OpenAI': ['plugins/llmproxy/log/log_content.go', 'pkg/aigateway/openai/openai.go']}"
579,saufiroja/fin-ai,https://github.com/saufiroja/fin-ai,"{'OpenAI': ['pkg/llm/openai.go'], 'Google': ['pkg/llm/gemini.go']}"
580,sledrabbit/vapor-source,https://github.com/sledrabbit/vapor-source,{'OpenAI': ['backend/go/services/openai.go']}
581,JHelar/translang,https://github.com/JHelar/translang,{'OpenAI': ['openai/openaiAPI.go']}
582,Team-Rent-Daddy/RentDaddy,https://github.com/Team-Rent-Daddy/RentDaddy,{'OpenAI': ['backend/pkg/handlers/chatbot.go']}
583,Neeshamraghav012/EmailsGPT,https://github.com/Neeshamraghav012/EmailsGPT,{'OpenAI': ['services/summarizer/openai/service.go']}
584,fcraft/f-chat-backend,https://github.com/fcraft/f-chat-backend,{'OpenAI': ['internal/utils/chat_utils/completion.util.go']}
585,Kbayero/SoulMate,https://github.com/Kbayero/SoulMate,{'OpenAI': ['services/openai.go']}
586,yixianOu/ai-voice-ctrl,https://github.com/yixianOu/ai-voice-ctrl,{'OpenAI': ['backend/llms/asr_interface.go']}
587,elganador7/TestHeroBackendGo,https://github.com/elganador7/TestHeroBackendGo,{'OpenAI': ['agent/tools/wolfram.go']}
588,maciej-klimek/english-or-spanish,https://github.com/maciej-klimek/english-or-spanish,{'OpenAI': ['server/main.go']}
589,vllm-project/aibrix,https://github.com/vllm-project/aibrix,"{'OpenAI': ['test/e2e/e2e_test.go', 'deployment/terraform/tests/gcp_test.go']}"
590,nyzss/go,https://github.com/nyzss/go,{'OpenAI': ['main.go']}
591,Danich/calarbot2,https://github.com/Danich/calarbot2,{'OpenAI': ['modules/aiAnswer/main.go']}
592,Dissurender/RentDaddy,https://github.com/Dissurender/RentDaddy,{'OpenAI': ['backend/pkg/handlers/chatbot.go']}
593,akazwz/sshtalk,https://github.com/akazwz/sshtalk,{'OpenAI': ['server/http/server.go']}
594,ycyyo/Go-Programming-Final-Project,https://github.com/ycyyo/Go-Programming-Final-Project,{'OpenAI': ['backend/openai_api.go']}
595,hallucinationguys/trading-alchemist,https://github.com/hallucinationguys/trading-alchemist,{'OpenAI': ['internal/infrastructure/llm/provider/openai.go']}
596,AlexandreFigueired0/Fluxion,https://github.com/AlexandreFigueired0/Fluxion,{'OpenAI': ['backend/internal/handlers/debug.go']}
597,neuraxes/neurouter,https://github.com/neuraxes/neurouter,"{'OpenAI': ['internal/data/upstream/openai/openai.go'], 'Anthropic': ['internal/server/anthropic/chat.go', 'internal/data/upstream/anthropic/anthropic.go']}"
598,morgansundqvist/mautogit,https://github.com/morgansundqvist/mautogit,"{'OpenAI': ['pkg/OpenAIBuilder.go', 'internal/application/gitService.go']}"
599,pyama86/slaffic-control,https://github.com/pyama86/slaffic-control,{'OpenAI': ['domain/infra/openai.go']}
600,richartkeil/pindar,https://github.com/richartkeil/pindar,"{'OpenAI': ['cli_test.go', 'openai_mock_test.go']}"
601,rejot-dev/semcheck,https://github.com/rejot-dev/semcheck,"{'OpenAI': ['internal/providers/openai.go'], 'Google': ['internal/providers/gemini.go'], 'Anthropic': ['internal/providers/anthropic.go']}"
602,x0ptr/aidoc,https://github.com/x0ptr/aidoc,{'OpenAI': ['cmd/aidoc/main.go']}
603,Raziur306/kon-dol,https://github.com/Raziur306/kon-dol,{'OpenAI': ['internal/gpt/processWithGpt.go']}
604,mathiasXie/mx-server,https://github.com/mathiasXie/mx-server,"{'OpenAI': ['applications/llm-rpc/internal/llm/volcengine.go', 'applications/llm-rpc/internal/llm/aliyun.go', 'applications/llm-rpc/internal/llm/openai.go', 'applications/llm-rpc/internal/llm/glm.go']}"
605,Matthieu114/startup-idea-validator,https://github.com/Matthieu114/startup-idea-validator,{'OpenAI': ['internal/openai/client.go']}
606,use-focus/ai-jobsearch-server,https://github.com/use-focus/ai-jobsearch-server,"{'OpenAI': ['api/ai/applybot-handler.go', 'api/ai/autofill-handler.go']}"
607,ohnotnow/scriptwriter_go,https://github.com/ohnotnow/scriptwriter_go,{'OpenAI': ['main.go']}
608,unifai-network/unifai-sdk-go,https://github.com/unifai-network/unifai-sdk-go,{'OpenAI': ['examples/use_tools/main.go']}
609,renatogalera/ai-commit,https://github.com/renatogalera/ai-commit,"{'OpenAI': ['pkg/provider/openai_compat/client.go'], 'Anthropic': ['pkg/provider/anthropic/anthropic.go']}"
610,a-poor/survey-says,https://github.com/a-poor/survey-says,{'OpenAI': ['main.go']}
611,egashirashunsuke/UMTP_backend,https://github.com/egashirashunsuke/UMTP_backend,{'OpenAI': ['service/hints_service.go']}
612,0xitaliandream/isy-cli,https://github.com/0xitaliandream/isy-cli,"{'OpenAI': ['internal/openai/utils.go', 'cmd/isy/ask.go', 'cmd/isy/code.go']}"
613,cozy-creator/gen-server,https://github.com/cozy-creator/gen-server,{'OpenAI': ['pkg/ethical_filter/filter.go']}
614,olegshulyakov/go-briefly-bot,https://github.com/olegshulyakov/go-briefly-bot,{'OpenAI': ['lib/transformers/summarization/openai.go']}
615,looplj/axonhub,https://github.com/looplj/axonhub,"{'OpenAI': ['integration_test/openai/internal/testutil/config.go', 'integration_test/openai/internal/testutil/helper.go', 'integration_test/openai/qa_simple/qa_simple_test.go'], 'Anthropic': ['integration_test/anthropic/qa_simple/qa_simple_test.go', 'integration_test/anthropic/internal/testutil/helper.go', 'integration_test/anthropic/internal/testutil/config.go']}"
616,noahwillcrow/unit-test-authoring-workflow,https://github.com/noahwillcrow/unit-test-authoring-workflow,{'OpenAI': ['unit-test-authoring-workflow/main.go']}
617,bigwhite/publication,https://github.com/bigwhite/publication,{'OpenAI': ['column/timegeek/go-advanced-course/ch30/openai-sdk/multi-turn-no-stream/main.go']}
618,st-lzh/kubelet-wuhrai,https://github.com/st-lzh/kubelet-wuhrai,"{'OpenAI': ['gollm/openrouter.go', 'gollm/sglang.go', 'gollm/vllm.go']}"
619,rkonfj/mcpurl,https://github.com/rkonfj/mcpurl,"{'OpenAI': ['cmd/mcpurl/main.go', 'llm/llm.go']}"
620,nkapatos/mindweaver,https://github.com/nkapatos/mindweaver,{'OpenAI': ['internal/adapters/openai.go']}
621,Iter-X/Iter-X,https://github.com/Iter-X/Iter-X,{'OpenAI': ['internal/data/impl/tools/completion.go']}
622,httpoz/faafo-go-cli,https://github.com/httpoz/faafo-go-cli,{'OpenAI': ['main.go']}
623,kly777/Textool,https://github.com/kly777/Textool,{'OpenAI': ['internal/suit/generation.go']}
624,instill-ai/artifact-backend,https://github.com/instill-ai/artifact-backend,"{'OpenAI': ['pkg/ai/openai/client.go', 'pkg/ai/openai/embedding.go'], 'Google': ['pkg/ai/gemini/types.go', 'pkg/ai/gemini/types_test.go', 'pkg/ai/gemini/client.go']}"
625,Yiling-J/tablepilot,https://github.com/Yiling-J/tablepilot,"{'OpenAI': ['services/ai/client/models.go'], 'Google': ['services/ai/client/gemini.go']}"
626,s1f10230101/INIAD_TeamProject_Group9Team3,https://github.com/s1f10230101/INIAD_TeamProject_Group9Team3,{'OpenAI': ['go-backend/internal/usecase/ai_gpt.go']}
627,morgansundqvist/muserstory,https://github.com/morgansundqvist/muserstory,{'OpenAI': ['internal/adapters/openaiLlmService.go']}
628,SwimResults/import-service,https://github.com/SwimResults/import-service,{'OpenAI': ['importer/certificate_importer.go']}
629,jonwraymond/prompt-alchemy,https://github.com/jonwraymond/prompt-alchemy,"{'OpenAI': ['pkg/providers/grok.go', 'pkg/providers/openai.go'], 'Anthropic': ['pkg/providers/anthropic.go']}"
630,Zerofisher/goai,https://github.com/Zerofisher/goai,"{'OpenAI': ['pkg/llm/openai/client.go'], 'Anthropic': ['pkg/llm/anthropic/client.go']}"
631,jalling97/go_rag_demo,https://github.com/jalling97/go_rag_demo,{'OpenAI': ['demo/demo.go']}
632,mtsfy/umm,https://github.com/mtsfy/umm,{'OpenAI': ['internal/ai/ai.go']}
633,aymen-fkir/AI-Powered-E-commerce-Analytics,https://github.com/aymen-fkir/AI-Powered-E-commerce-Analytics,"{'OpenAI': ['Clients/go/internal/enrichment/enricher.go', 'Clients/go/cmd/main.go']}"
634,NilayYadav/mcpify,https://github.com/NilayYadav/mcpify,{'OpenAI': ['internal/grouping/analyzer.go']}
635,fpt/go-gennai-cli,https://github.com/fpt/go-gennai-cli,{'OpenAI': ['pkg/client/openai/util.go']}
636,ryanhill4L/agents-sdk,https://github.com/ryanhill4L/agents-sdk,{'OpenAI': ['pkg/providers/openai_provider.go']}
637,ShayManor/GpuScanner,https://github.com/ShayManor/GpuScanner,{'OpenAI': ['cmd/blog/write.go']}
638,nakamasato/aicoder,https://github.com/nakamasato/aicoder,{'OpenAI': ['internal/planner/planner_prompt.go']}
639,dorom741/m3u8dl_for_web,https://github.com/dorom741/m3u8dl_for_web,{'OpenAI': ['service/translation/openai.go']}
640,0xkohe/basay,https://github.com/0xkohe/basay,{'OpenAI': ['main.go']}
641,RangerVinven/Lead-Scraping-Pipeline-Go,https://github.com/RangerVinven/Lead-Scraping-Pipeline-Go,{'OpenAI': ['cmd/utils/openai_handler.go']}
642,mastering-genkit/mastering-genkit-go,https://github.com/mastering-genkit/mastering-genkit-go,"{'OpenAI': ['src/examples/chapter-11/main.go'], 'Google': ['src/examples/chapter-04/internal/flows/image-generation.go', 'src/examples/chapter-05/internal/flows/character-generation.go', 'src/examples/chapter-15/server/internal/flows/create_image.go']}"
643,netr/telephone-game,https://github.com/netr/telephone-game,{'OpenAI': ['internal/openai/client.go']}
644,grahamnscp/ai-client-sdk-examples,https://github.com/grahamnscp/ai-client-sdk-examples,"{'OpenAI': ['openai-go-otel/openai-client-otel.go'], 'Google': ['gemini-go/gemini-client.go']}"
645,pw151294/learn-go,https://github.com/pw151294/learn-go,{'OpenAI': ['llm/mcp/client/llm.go']}
646,endalk200/cli-tui.poc,https://github.com/endalk200/cli-tui.poc,{'OpenAI': ['go/bgit/internal/services/commitgen/service.go']}
647,kk2simon/ghost-cli,https://github.com/kk2simon/ghost-cli,"{'OpenAI': ['llm/openai_chat.go', 'llm/openai_response.go']}"
648,rbarkoch/Chat,https://github.com/rbarkoch/Chat,{'OpenAI': ['src/llm/llm.go']}
649,lanhnguyen2010/Futuna,https://github.com/lanhnguyen2010/Futuna,{'OpenAI': ['internal/openai/client.go']}
650,Cartman720/go-whisper,https://github.com/Cartman720/go-whisper,{'OpenAI': ['lib/video_processing.go']}
651,DavidUlloa6310/mimir,https://github.com/DavidUlloa6310/mimir,{'OpenAI': ['backend/handlers/suggestions.go']}
652,dida0423/aigendrug-cid-2025-web-server,https://github.com/dida0423/aigendrug-cid-2025-web-server,{'OpenAI': ['app/tool/websocket.go']}
653,rogeecn/renamer,https://github.com/rogeecn/renamer,"{'OpenAI': ['internal/ai/genkit/workflow.go', 'internal/ai/genkit/client.go']}"
654,ivy/vapornet,https://github.com/ivy/vapornet,{'OpenAI': ['main.go']}
655,NirnayK/K8s-Channelogger,https://github.com/NirnayK/K8s-Channelogger,{'OpenAI': ['code/models/openai_service.go']}
656,feiskyer/swarm-go,https://github.com/feiskyer/swarm-go,"{'OpenAI': ['mock_client_test.go', 'openai_client.go', 'simple_test.go']}"
657,ladzaretti/ragx-cli,https://github.com/ladzaretti/ragx-cli,{'OpenAI': ['llm/llm_test.go']}
658,AtlasYang/atp-client,https://github.com/AtlasYang/atp-client,{'OpenAI': ['server/app/tool/websocket.go']}
659,ArmandBriere/ai-clean-chat,https://github.com/ArmandBriere/ai-clean-chat,{'OpenAI': ['backend/webrtcServer/profanity.go']}
660,omgitsads/ollama-playground,https://github.com/omgitsads/ollama-playground,{'OpenAI': ['main.go']}
661,rzhade3/dep-recon,https://github.com/rzhade3/dep-recon,{'OpenAI': ['src/match.go']}
662,dannyswat/learnspeak,https://github.com/dannyswat/learnspeak,{'OpenAI': ['backend/services/azure_openai_generator.go']}
663,zjor/snippets,https://github.com/zjor/snippets,{'OpenAI': ['go/translator/internal/translator/translate.go']}
664,googleapis/genai-toolbox,https://github.com/googleapis/genai-toolbox,{'OpenAI': ['docs/en/getting-started/quickstart/go/openAI/quickstart.go']}
665,RyanSStephens/TF-NLP-Agent,https://github.com/RyanSStephens/TF-NLP-Agent,{'OpenAI': ['internal/ai/provider.go']}
666,MyoungHaSong/llm_router,https://github.com/MyoungHaSong/llm_router,{'OpenAI': ['internal/providers/openai.go']}
667,axonops/cqlai,https://github.com/axonops/cqlai,"{'OpenAI': ['internal/ai/model.go', 'internal/ai/conversation_manager.go'], 'Anthropic': ['internal/ai/model.go', 'internal/ai/conversation_manager.go']}"
668,zaviermiller/primer-rag-extension,https://github.com/zaviermiller/primer-rag-extension,{'OpenAI': ['server/cmd/gen_embeddings/main.go']}
669,ecodeclub/webook,https://github.com/ecodeclub/webook,{'OpenAI': ['internal/ai/internal/service/llm/handler/platform/ali_deepseek/handler.go']}
670,changkun/todo,https://github.com/changkun/todo,{'OpenAI': ['todo.go']}
671,dewandemo/drone-openai-plugin,https://github.com/dewandemo/drone-openai-plugin,{'OpenAI': ['internal/openai/client.go']}
672,vasilisp/semblame,https://github.com/vasilisp/semblame,{'OpenAI': ['internal/openai/embedding.go']}
673,zhuyst/blive-vup-layer-local,https://github.com/zhuyst/blive-vup-layer-local,{'OpenAI': ['llm/llm.go']}
674,muhammedikinci/yapgan,https://github.com/muhammedikinci/yapgan,{'OpenAI': ['backend/pkg/embedding/openai_service.go']}
675,shekhei/shellie,https://github.com/shekhei/shellie,{'OpenAI': ['service/main.go']}
676,walterfan/kata-go,https://github.com/walterfan/kata-go,{'OpenAI': ['kata/simple-ai-agent/main.go']}
677,alexyslozada/admin,https://github.com/alexyslozada/admin,{'OpenAI': ['adapters/outbound/openai/openai.go']}
678,thomasfsr/llmgo,https://github.com/thomasfsr/llmgo,{'OpenAI': ['structured_output/openai_call.go']}
679,ForrestDevs/moego,https://github.com/ForrestDevs/moego,{'OpenAI': ['pkg/agent/openai_agent.go']}
680,craigls/golang-dev,https://github.com/craigls/golang-dev,{'OpenAI': ['gptresearch/gptresearch.go']}
681,becksclair/goiconforge,https://github.com/becksclair/goiconforge,{'OpenAI': ['internal/generator/generator_unit_test.go']}
682,elsejj/gpt,https://github.com/elsejj/gpt,{'OpenAI': ['internal/mcps/mcps.go']}
683,whales-collective/tiny-gordon,https://github.com/whales-collective/tiny-gordon,{'OpenAI': ['similarity-search/main.go']}
684,gonka-ai/gonka-openai,https://github.com/gonka-ai/gonka-openai,{'OpenAI': ['go/gonkaopenai.go']}
685,TheApeMachine/caramba_old,https://github.com/TheApeMachine/caramba_old,{'OpenAI': ['pkg/tools/registry.go']}
686,seoulcity/kkyori-cloud-functions,https://github.com/seoulcity/kkyori-cloud-functions,{'OpenAI': ['functions/whisper-go/main.go']}
687,pvdklei/GroeneSchermen,https://github.com/pvdklei/GroeneSchermen,{'OpenAI': ['packages/research/research.go']}
688,klemjul/diffai,https://github.com/klemjul/diffai,{'OpenAI': ['internal/llm/client_openai.go']}
689,matteo-grella/openai-agents-go-turin-meetup-2025,https://github.com/matteo-grella/openai-agents-go-turin-meetup-2025,{'OpenAI': ['voice/my_workflow.go']}
690,saufiroja/ai-waifu,https://github.com/saufiroja/ai-waifu,{'OpenAI': ['internal/services/chat_service.go']}
691,lu-jim/tour-assist,https://github.com/lu-jim/tour-assist,{'OpenAI': ['internal/tools/calendar.go']}
692,EnigmaForLife/shared,https://github.com/EnigmaForLife/shared,{'OpenAI': ['dagar_proj/dagar.go']}
693,taipm/go-llm-agent,https://github.com/taipm/go-llm-agent,"{'OpenAI': ['pkg/provider/openai/converter.go'], 'Google': ['pkg/provider/gemini/gemini.go', 'pkg/provider/gemini/converter.go']}"
694,stilln0thing/JobFynxAI,https://github.com/stilln0thing/JobFynxAI,"{'OpenAI': ['server/internal/services/resume_service.go', 'server/internal/services/evaluation_service.go']}"
695,amrit94/chayan-ai,https://github.com/amrit94/chayan-ai,{'OpenAI': ['api-server/internal/service/evaluation_service.go']}
696,sifatulrabbi/cli-agent,https://github.com/sifatulrabbi/cli-agent,{'OpenAI': ['internals/agent/model_provider.go']}
697,shykes/x,https://github.com/shykes/x,{'OpenAI': ['gpt/main.go']}
698,remijnoel/ailops,https://github.com/remijnoel/ailops,{'OpenAI': ['llm/openai.go']}
699,nclan1/frag-aggra,https://github.com/nclan1/frag-aggra,{'OpenAI': ['internal/parser/openai.go']}
700,markjacksonfishing/juliemail,https://github.com/markjacksonfishing/juliemail,{'OpenAI': ['main.go']}
701,williamnoble/kube-botany,https://github.com/williamnoble/kube-botany,{'OpenAI': ['pkg/gen/image.go']}
702,FrenchMajesty/turbo-run,https://github.com/FrenchMajesty/turbo-run,"{'OpenAI': ['turbo_run/failure_strategy_test.go', 'turbo_run/worker_pool.go']}"
703,ThirdAILabs/Thirdai-Platform-v2,https://github.com/ThirdAILabs/Thirdai-Platform-v2,{'OpenAI': ['thirdai_platform/utils/llm_generation/llms.go']}
704,michaelrishiforrester/2026_Kubecon_Europe_CNCF_PlatformAgentIntelligence_Tutorial,https://github.com/michaelrishiforrester/2026_Kubecon_Europe_CNCF_PlatformAgentIntelligence_Tutorial,{'OpenAI': ['implementation/runtime/pkg/llm/openai.go']}
705,simon-ding/polaris,https://github.com/simon-ding/polaris,{'OpenAI': ['pkg/deepseek/deepseek.go']}
706,myrjola/petrapp,https://github.com/myrjola/petrapp,{'OpenAI': ['internal/workout/generator-exercise.go']}
707,JonCSykes/CallQualityReport,https://github.com/JonCSykes/CallQualityReport,{'OpenAI': ['report.go']}
708,appgardenstudios/hyaline,https://github.com/appgardenstudios/hyaline,"{'OpenAI': ['cli/internal/llm/callOpenAI.go'], 'Anthropic': ['cli/internal/llm/callAnthropic.go']}"
709,QuesmaOrg/CompileBench,https://github.com/QuesmaOrg/CompileBench,{'OpenAI': ['bench/llm_helpers.go']}
710,stkevintan/focalors-go,https://github.com/stkevintan/focalors-go,{'OpenAI': ['middlewares/openai.go']}
711,casibase/casibase,https://github.com/casibase/casibase,"{'OpenAI': ['storage/openai_file_system.go'], 'Google': ['embedding/gemini.go', 'model/gemini_util.go', 'model/gemini_test.go'], 'Mistral': ['model/mistral.go']}"
712,dome91/unterlagen,https://github.com/dome91/unterlagen,{'OpenAI': ['platform/llm/openai.go']}
713,mlaskowski7/gym-planner,https://github.com/mlaskowski7/gym-planner,{'OpenAI': ['openai/plan_generator.go']}
714,tyzbit/acars-processor,https://github.com/tyzbit/acars-processor,{'OpenAI': ['filter_openai.go']}
715,faridyusof727/gitnews,https://github.com/faridyusof727/gitnews,{'OpenAI': ['main.go']}
716,a592070/gitlab-mr-reviewer,https://github.com/a592070/gitlab-mr-reviewer,{'OpenAI': ['pkg/internal/repository/openai_repository.go']}
717,whales-collective/function-calling,https://github.com/whales-collective/function-calling,{'OpenAI': ['01-one-tool/main.go']}
718,k33g/meet-lucy,https://github.com/k33g/meet-lucy,{'OpenAI': ['01-simple-function-calling/main.go']}
719,shaharia-lab/echoy,https://github.com/shaharia-lab/echoy,"{'OpenAI': ['internal/llm/llm.go'], 'Anthropic': ['internal/llm/llm.go']}"
720,hekmon/tavily,https://github.com/hekmon/tavily,{'OpenAI': ['tools/example/main.go']}
721,PingCAP-QE/ee-apps,https://github.com/PingCAP-QE/ee-apps,{'OpenAI': ['chatops-lark/pkg/events/handler/ask_mcp.go']}
722,huseynovvusal/gitai,https://github.com/huseynovvusal/gitai,"{'OpenAI': ['internal/ai/ai.go'], 'Google': ['internal/ai/ai.go']}"
723,Alex4124/marshmallow_ai,https://github.com/Alex4124/marshmallow_ai,{'OpenAI': ['openai_client.go']}
724,mbrt/gencmd,https://github.com/mbrt/gencmd,{'OpenAI': ['ctrl/model.go']}
725,initialcapacity/ai-starter,https://github.com/initialcapacity/ai-starter,{'OpenAI': ['pkg/ai/client.go']}
726,Raphaelque/ctw-interview,https://github.com/Raphaelque/ctw-interview,{'OpenAI': ['controller/task.go']}
727,ivucica/ollamaapi-using-openaiapi,https://github.com/ivucica/ollamaapi-using-openaiapi,{'OpenAI': ['cmd/ollamaapi-using-openaiapi/main.go']}
728,yamirghofran/briefbot,https://github.com/yamirghofran/briefbot,{'OpenAI': ['backend/internal/services/ai_test.go']}
729,wuhuizuo/caffeine-overflow,https://github.com/wuhuizuo/caffeine-overflow,{'OpenAI': ['lark-bot/pkg/events/handler/ask_mcp.go']}
730,Sarah-Pushparaj/ai-starter-copy,https://github.com/Sarah-Pushparaj/ai-starter-copy,{'OpenAI': ['pkg/ai/client.go']}
731,Xe/x,https://github.com/Xe/x,{'OpenAI': ['cmd/chatgpt-tool/main.go']}
732,mlcka31/drako-sync,https://github.com/mlcka31/drako-sync,{'OpenAI': ['backend/chatgpt/chatgpt.go']}
733,kevmo314/vibe-http,https://github.com/kevmo314/vibe-http,{'OpenAI': ['main.go']}
734,vapusdata-ecosystem/vapus-ai,https://github.com/vapusdata-ecosystem/vapus-ai,"{'OpenAI': ['internals/aistudio/providers/generic/utils.go'], 'Anthropic': ['internals/aistudio/providers/anthropic/utils.go']}"
735,jbutlerdev/genai,https://github.com/jbutlerdev/genai,{'OpenAI': ['model.go']}
736,dovidio/colino,https://github.com/dovidio/colino,{'OpenAI': ['internal/digest/digest.go']}
737,AntonLuning/RecipeBank,https://github.com/AntonLuning/RecipeBank,{'OpenAI': ['internal/api/ai/openai.go']}
738,spachava753/gai,https://github.com/spachava753/gai,"{'OpenAI': ['tool_example_openai_test.go', 'mixed_generators_example_test.go'], 'Anthropic': ['anthropic_count_test.go', 'mixed_generators_example_test.go']}"
739,morgansundqvist/service-mtodo,https://github.com/morgansundqvist/service-mtodo,{'OpenAI': ['pkg/OpenAI.go']}
740,Drelf2018/ai2md,https://github.com/Drelf2018/ai2md,{'OpenAI': ['main.go']}
741,JayyR/cycle-sensei,https://github.com/JayyR/cycle-sensei,{'OpenAI': ['backend-app/internal/service/openai_service.go']}
742,ThirdAILabs/PRISM,https://github.com/ThirdAILabs/PRISM,{'OpenAI': ['prism/llms/llm.go']}
743,AnthonyBliss1/go-chat,https://github.com/AnthonyBliss1/go-chat,{'OpenAI': ['server/server.go']}
744,jsburckhardt/gic,https://github.com/jsburckhardt/gic,{'OpenAI': ['internal/llm/llm.go']}
745,merlinfuchs/kite,https://github.com/merlinfuchs/kite,{'OpenAI': ['kite-service/internal/entry/server/server.go']}
746,k4yt3x/tellama,https://github.com/k4yt3x/tellama,{'OpenAI': ['internal/genai/openai.go']}
747,basenana/friday,https://github.com/basenana/friday,{'OpenAI': ['pkg/llm/client/openai/client.go']}
748,AlexeyBelezeko/balkan-river-bot,https://github.com/AlexeyBelezeko/balkan-river-bot,{'OpenAI': ['internal/integration/openai/openai_service.go']}
749,kani3camp/youtube-study-space,https://github.com/kani3camp/youtube-study-space,{'OpenAI': ['system/core/workspaceapp/work_name_trend.go']}
750,kriss-u/llmbench,https://github.com/kriss-u/llmbench,{'OpenAI': ['internal/llm/openai.go']}
751,raja-aiml/sematic-cache,https://github.com/raja-aiml/sematic-cache,{'OpenAI': ['internal/embedding/client_test.go']}
752,TGScheme/TLExtractorBot,https://github.com/TGScheme/TLExtractorBot,"{'Google': ['gemini/generate_descriptions.go', 'gemini/context.go', 'gemini/init.go']}"
753,lausan3/cloud-closet,https://github.com/lausan3/cloud-closet,"{'Google': ['backend/routers/index.go', 'backend/main.go', 'backend/routers/router.go', 'backend/routers/middleware/chat.go', 'backend/controllers/chat.go', 'backend/routers/routes/chat.go']}"
754,go-a2a/adk-go,https://github.com/go-a2a/adk-go,"{'Google': ['tool/tools/agent.go', 'tool/tools/google_search_tool.go', 'tool/tools/load_artifacts_tool.go', 'tool/tool.go', 'tool/tools/forwarding_artifact_service.go', 'tool/tools/example.go', 'types/model.go', 'example/vertex_ai_store.go', 'types/artifact_service.go', 'types/agent_run_config.go', 'planner/built_in.go', 'example/examples.go', 'types/memory.go', 'tool/tools/url_context_tool.go', 'types/agent_live_request_queue.go', 'codeexecutor/builtin.go', 'types/agent_callback_context.go', 'types/model_llm_request.go', 'types/planner.go', 'types/tool.go', 'artifact/in_memory_service.go', 'flow/llmflow/auth_test.go', 'types/event.go', 'types/session.go', 'model/anthropic_test.go', 'flow/llmflow/audio_transcriber.go', 'flow/llmflow/basic.go', 'types/agent_readonly_context.go', 'types/agent_transcription_entry.go', 'tool/tools/config.go', 'model/model.go', 'tool/tools/function.go', 'types/model_llm_response.go'], 'Anthropic': ['model/anthropic_test.go']}"
755,CrazyThursdayV50/pkgo,https://github.com/CrazyThursdayV50/pkgo,"{'Google': ['ai/gemini/client.go', 'ai/gemini/config.go', 'ai/gemini/client_test.go']}"
756,kashifulhaque/resume-tailor,https://github.com/kashifulhaque/resume-tailor,"{'Google': ['genai.go', 'main.go']}"
757,softwaredevelop/prompt-engineering,https://github.com/softwaredevelop/prompt-engineering,"{'Google': ['go-llm-utils/cmd/gemini/configure-model/main.go', 'go-llm-utils/pkg/gemini/utils.go', 'go-llm-utils/cmd/gemini/generate-content/main.go', 'go-llm-utils/cmd/gemini/save-response/main.go', 'go-llm-utils/cmd/gemini/prompt-generator/main.go', 'go-llm-utils/pkg/gemini/client.go', 'tools/go/genai_client.go', 'go-llm-utils/pkg/gemini/filter_models.go', 'go-llm-utils/pkg/gemini/models_get_test.go', 'go-llm-utils/pkg/gemini/filter_models_test.go', 'go-llm-utils/pkg/gemini/models.go', 'go-llm-utils/cmd/gemini/system-instruction/main.go', 'go-llm-utils/pkg/gemini/get_model.go']}"
758,vivaneiona/genkit-unstruct,https://github.com/vivaneiona/genkit-unstruct,"{'Google': ['examples/basic_image/main.go', 'parameter_validation_test.go', 'examples/groups/main.go', 'examples/basic/main.go', 'examples/basic_files/main.go', 'examples/stick/main.go', 'examples/temporal_demo/unstruct.go']}"
759,RakibulBh/memorisepdf,https://github.com/RakibulBh/memorisepdf,"{'Google': ['cmd/api/health.go', 'internal/llm/llm.go', 'cmd/api/api.go']}"
760,RakibulBh/just-get-that-internship-bro,https://github.com/RakibulBh/just-get-that-internship-bro,"{'Google': ['cmd/main.go', 'internal/llm/llm.go']}"
761,RakibulBh/leetcode-mastery,https://github.com/RakibulBh/leetcode-mastery,"{'Google': ['internal/llm/llm.go', 'cmd/api/api.go']}"
762,ionut-t/bark,https://github.com/ionut-t/bark,"{'Google': ['pkg/llm/gemini/gemini.go', 'pkg/llm/genai/genai.go', 'pkg/llm/vertexai/vertexai.go']}"
