,full_name,html_url,labels
212,be15-4th-project/be15-4th-DAO-NBTI-backend,https://github.com/be15-4th-project/be15-4th-DAO-NBTI-backend,{'OpenAI': ['NBTI/src/main/java/com/dao/nbti/test/application/service/TestAiAnswerServiceImpl.java']}
213,be15-4th-project/be15-4th-DAO-NBTI-devops,https://github.com/be15-4th-project/be15-4th-DAO-NBTI-devops,{'OpenAI': ['backend/NBTI/src/main/java/com/dao/nbti/test/application/service/TestAiAnswerServiceImpl.java']}
214,beyond-sw-camp/be15-4th-DAO-NBTI,https://github.com/beyond-sw-camp/be15-4th-DAO-NBTI,{'OpenAI': ['backend/NBTI/src/main/java/com/dao/nbti/test/application/service/TestAiAnswerServiceImpl.java']}
215,azure-ai-foundry/foundry-samples,https://github.com/azure-ai-foundry/foundry-samples,"{'OpenAI': ['samples/microsoft/java/mslearn-resources/quickstart/src/main/java/com/azure/ai/foundry/samples/ChatCompletionStreamingSampleOpenAI.java', 'samples/microsoft/java/mslearn-resources/quickstart/src/main/java/com/azure/ai/foundry/samples/ChatCompletionSampleOpenAI.java']}"
216,Kirasin225/feedbackBot,https://github.com/Kirasin225/feedbackBot,{'OpenAI': ['src/main/java/com/company/feedbackbot/service/OpenAIService.java']}
217,tetherless-world/POEM,https://github.com/tetherless-world/POEM,{'OpenAI': ['poem-demo/app/services/OpenAIService.java']}
218,ahmedhmmad/bedtime-story-app,https://github.com/ahmedhmmad/bedtime-story-app,{'OpenAI': ['src/main/java/bedtimeStory/OpenAIStoryGenerator.java']}
219,chenyi0008/vul-graph-backend,https://github.com/chenyi0008/vul-graph-backend,{'OpenAI': ['src/main/java/cn/cheery/backend/service/OpenAIService.java']}
220,microsoft/Generative-AI-for-beginners-java,https://github.com/microsoft/Generative-AI-for-beginners-java,"{'OpenAI': ['02-SetupDevEnvironment/examples/github-models/src/main/java/com/example/githubmodels/App.java', '04-PracticalSamples/petstory/src/main/java/com/example/petstory/StoryService.java', '04-PracticalSamples/foundrylocal/src/main/java/com/example/FoundryLocalService.java']}"
221,iMOD07/AlpacaTradingBot,https://github.com/iMOD07/AlpacaTradingBot,{'OpenAI': ['src/main/java/com/mod98/alpaca/tradingbot/Parsing/AiSignalParser.java']}
222,TOlchawa/yapp,https://github.com/TOlchawa/yapp,{'OpenAI': ['server/src/main/java/com/memoritta/server/manager/OpenAiManager.java']}
223,groo-project/groo-backend,https://github.com/groo-project/groo-backend,{'OpenAI': ['src/main/java/com/x1/groo/ai/service/EmotionServiceImpl.java']}
224,Bracheus-DE/Seleniagram,https://github.com/Bracheus-DE/Seleniagram,{'OpenAI': ['src/main/java/eu/hobbydev/bracheus/manager/OpenAIManager.java']}
225,woped/p2t,https://github.com/woped/p2t,"{'OpenAI': ['src/test/java/de/dhbw/woped/process2text/TestLLM.java'], 'Google': ['src/test/java/de/dhbw/woped/process2text/TestLLM.java']}"
226,x1-company/be14-4th-x1-GROO-BE,https://github.com/x1-company/be14-4th-x1-GROO-BE,{'OpenAI': ['src/main/java/com/x1/groo/ai/service/EmotionServiceImpl.java']}
227,theleoborges/akkaAgents,https://github.com/theleoborges/akkaAgents,{'OpenAI': ['src/main/java/com/theleoborges/researchagent/tools/LLMService.java']}
228,anmoryli/cloud-files-pattern,https://github.com/anmoryli/cloud-files-pattern,{'OpenAI': ['src/main/java/com/anmory/cloudfile/ai/DocAi.java']}
229,Facundo-Su/dongfang-Back,https://github.com/Facundo-Su/dongfang-Back,{'OpenAI': ['src/main/java/com/dongfang/dongfang/service/ChatService.java']}
230,Facundo-Su/Dong-Fang,https://github.com/Facundo-Su/Dong-Fang,{'OpenAI': ['Back end/src/main/java/com/dongfang/dongfang/service/ChatService.java']}
231,gkarthi-signoz/java-openai-otel,https://github.com/gkarthi-signoz/java-openai-otel,{'OpenAI': ['app/src/main/java/org/example/App.java']}
232,juleswhite/ai-agents-java,https://github.com/juleswhite/ai-agents-java,{'OpenAI': ['src/main/java/com/juleswhite/module1/LLM.java']}
233,jejugom/be-server,https://github.com/jejugom/be-server,{'OpenAI': ['src/main/java/org/scoula/gpt/service/GptServiceImpl.java']}
234,narend03/taskflow-backend,https://github.com/narend03/taskflow-backend,{'OpenAI': ['src/main/java/com/taskflow/taskflow_backend/service/LlmTaskService.java']}
235,F12-Syntex/islamicstudio,https://github.com/F12-Syntex/islamicstudio,{'OpenAI': ['src/main/java/com/syntex/islamicstudio/media/WhisperTranscriber.java']}
236,aixerpadron/Ai-agents-java,https://github.com/aixerpadron/Ai-agents-java,{'OpenAI': ['src/main/java/com/juleswhite/module1/LLM.java']}
237,TONY-STARK-TECH-ORG/fastx-ai-llm,https://github.com/TONY-STARK-TECH-ORG/fastx-ai-llm,"{'OpenAI': ['platform-tool/src/main/java/com/fastx/ai/llm/platform/tool/llm/tool/imagine/OpenAIImagineTool.java', 'platform-tool/src/main/java/com/fastx/ai/llm/platform/tool/llm/function/embedding/OpenAIEmbeddingTool.java']}"
238,Henrik-3/jetbrains-ai-local-proxy,https://github.com/Henrik-3/jetbrains-ai-local-proxy,{'OpenAI': ['src/main/java/com/hdev/ollamaproxy/server/OpenAICompatibleClient.java']}
239,leonchen83/miz-translator,https://github.com/leonchen83/miz-translator,{'OpenAI': ['src/main/java/org/example/impl/OpenAITranslatorImpl.java']}
240,R0TIZA/OfflineFL,https://github.com/R0TIZA/OfflineFL,{'OpenAI': ['src/main/java/ru/rotiza/offlinefl/OpenAI.java']}
241,ehfql6363/Vibe_Editor,https://github.com/ehfql6363/Vibe_Editor,{'OpenAI': ['backend/src/main/java/com/ssafy/vibe/prompt/util/OpenAIUtil.java']}
242,umjiwoo/VibeEditor,https://github.com/umjiwoo/VibeEditor,{'OpenAI': ['backend/src/main/java/com/ssafy/vibe/prompt/util/OpenAIUtil.java']}
243,lsfusion/platform,https://github.com/lsfusion/platform,{'OpenAI': ['ai/src/main/java/lsfusion/ai/AIAgent.java']}
244,MarneniManoj/fittlens-api,https://github.com/MarneniManoj/fittlens-api,{'OpenAI': ['src/main/java/com/fittlens/core/service/OpenAIService.java']}
245,Foorcee/AsteriskChatGPT,https://github.com/Foorcee/AsteriskChatGPT,{'OpenAI': ['src/main/java/de/asterisk/chatgpt/scripts/AbstractChatGTPScript.java']}
246,oodzfa/ai_command,https://github.com/oodzfa/ai_command,{'OpenAI': ['src/main/java/com/oodzfa/ai_command/command/AiCommand.java']}
247,Linux4/Linux4TGBot,https://github.com/Linux4/Linux4TGBot,{'OpenAI': ['src/main/java/de/linux4/telegrambot/ChatGPT.java']}
248,jonathanp62/Java-Pinecone-Quickstart,https://github.com/jonathanp62/Java-Pinecone-Quickstart,{'OpenAI': ['src/main/java/net/jmp/pinecone/quickstart/query/Summarizer.java']}
249,DeepDarkBoy48/NanoPixel-Backend,https://github.com/DeepDarkBoy48/NanoPixel-Backend,{'Google': ['src/main/java/robin/discordbot/tutorial/gemini/geminiSDK.java']}
250,Gokruto13452/Gemini-Integration,https://github.com/Gokruto13452/Gemini-Integration,"{'Google': ['ai/src/main/java/com/bookstore/ai/service/GeminiService.java', 'ai/src/main/java/com/bookstore/ai/config/GeminiConfig.java']}"
251,JunaidAnsari0208/ai-journal,https://github.com/JunaidAnsari0208/ai-journal,"{'Google': ['backend/ai-journal/src/main/java/com/junaid/ai_journal/service/impl/AnalysisServiceImpl.java', 'backend/ai-journal/src/main/java/com/junaid/ai_journal/config/GeminiConfig.java']}"
252,satyajitsahoo28/AI-Resume-Analyzer,https://github.com/satyajitsahoo28/AI-Resume-Analyzer,"{'Google': ['src/main/java/com/ai_resume_analyzer/service/ChatService.java', 'src/main/java/com/ai_resume_analyzer/config/GeminiConfig.java']}"
253,ftErSandeepYadav/TestingGeminiAI,https://github.com/ftErSandeepYadav/TestingGeminiAI,"{'Google': ['Gemini/src/main/java/com/GenAI/Gemini/Service/GeminiService.java', 'Gemini/src/main/java/com/GenAI/Gemini/config/GeminiConfig.java']}"
254,wayha168/Backend_spring_Skin.me,https://github.com/wayha168/Backend_spring_Skin.me,"{'Google': ['src/main/java/com/project/skin_me/config/GeminiConfig.java', 'src/main/java/com/project/skin_me/service/chatAI/GeminiService.java']}"
255,AdityaByte/Swasthya-Path,https://github.com/AdityaByte/Swasthya-Path,"{'Google': ['backend-spring-boot/src/main/java/in/ayush/swasthyapath/service/GeminiService.java', 'backend-spring-boot/src/main/java/in/ayush/swasthyapath/config/GeminiConfig.java']}"
256,satyajitsahoo28/PersonalFinanceTracker,https://github.com/satyajitsahoo28/PersonalFinanceTracker,{'Google': ['ReportService/src/main/java/com/report_service/config/GeminiConfig.java']}
257,serkanyilmz/StudyHub,https://github.com/serkanyilmz/StudyHub,"{'Google': ['Frontend/java/com/dropdatabase/studyhub/question/infra/ai/QuestionAIGeminiAdapter.java', 'Frontend/java/com/dropdatabase/studyhub/config/GeminiConfig.java', 'BackEnd/apps/studyhub/src/main/java/com/dropdatabase/studyhub/config/GeminiConfig.java', 'BackEnd/apps/studyhub/src/main/java/com/dropdatabase/studyhub/answer/infra/ai/AnswerAIGeminiAdapter.java']}"
258,morber11/bantar-api,https://github.com/morber11/bantar-api,{'Google': ['src/main/java/com/bantar/config/AppConfig.java']}
259,AganonIsaiah/French-Speaking-App,https://github.com/AganonIsaiah/French-Speaking-App,"{'Google': ['backend/src/main/java/com/example/backend/config/GeminiConfig.java', 'backend/src/main/java/com/example/backend/service/GeminiChatService.java']}"
260,GitQunA1/Backend_PhyGen,https://github.com/GitQunA1/Backend_PhyGen,{'Google': ['Spring_java/src/main/java/com/swd392/group7/phygen/Config/GeminiConfig.java']}
261,octagonemusic/rosettix,https://github.com/octagonemusic/rosettix,"{'Google': ['backend/api/src/main/java/com/rosettix/api/service/LlmService.java', 'backend/api/src/main/java/com/rosettix/api/config/GeminiConfig.java']}"
262,tctqn/TasteFlow_BE,https://github.com/tctqn/TasteFlow_BE,{'Google': ['src/main/java/com/startup/tasteflowbe/config/GeminiConfig.java']}
263,FeliciaaaTan/UBS-TTP-TechBloom,https://github.com/FeliciaaaTan/UBS-TTP-TechBloom,"{'Google': ['backend/src/main/java/com/ubsttp/techbloom/recommendation/GeminiConfig.java', 'backend/src/main/java/com/ubsttp/techbloom/recommendation/AiService.java']}"
264,kimsunho2000/GCP-MiddleProject,https://github.com/kimsunho2000/GCP-MiddleProject,{'Google': ['src/main/java/com/gcp/assignment/configuer/GeminiConfig.java']}
265,Rakesh-Kumar-S-2005/CopFriendlyApp,https://github.com/Rakesh-Kumar-S-2005/CopFriendlyApp,{'Google': ['copfriendly/copfriendly/src/main/java/com/example/copfriendly/config/GeminiConfig.java']}
266,rrohan419/kittyp-be,https://github.com/rrohan419/kittyp-be,{'Google': ['src/main/java/com/kittyp/ai/config/GeminiConfig.java']}
267,Goorda-Goormi/routine-it-spring-be,https://github.com/Goorda-Goormi/routine-it-spring-be,"{'Google': ['src/main/java/com/goormi/routine/config/GeminiSdkConfig.java', 'src/main/java/com/goormi/routine/domain/review/service/AiReviewServiceImpl.java']}"
268,Siddhu2502/panDome,https://github.com/Siddhu2502/panDome,"{'Google': ['src/main/java/com/kmkm/pandome/service/ExtractionService.java', 'src/main/java/com/kmkm/pandome/config/GeminiConfig.java']}"
269,Siddhu2502/aadharDome,https://github.com/Siddhu2502/aadharDome,"{'Google': ['src/main/java/com/kmkm/aadhardome/config/GeminiConfig.java', 'src/main/java/com/kmkm/aadhardome/service/ExtractionService.java']}"
270,Siddhu2502/clientDome,https://github.com/Siddhu2502/clientDome,"{'Google': ['src/main/java/com/kmkm/clientdome/service/ChatService.java', 'src/main/java/com/kmkm/clientdome/config/GeminiConfig.java']}"
271,joshydavid/brew-intelligence,https://github.com/joshydavid/brew-intelligence,"{'Google': ['backend/src/main/java/com/bi/config/GenAIConfig.java', 'backend/src/main/java/com/bi/service/impl/LLMServiceImpl.java']}"
272,BivanPrajapati/BostonHacks2025,https://github.com/BivanPrajapati/BostonHacks2025,{'Google': ['backEnd/src/main/java/com/bostonhacks/backend/Gemini.java']}
273,nam2626/KH_2025_04_Spring,https://github.com/nam2626/KH_2025_04_Spring,"{'Google': ['APITest/src/com/example/GeminiExample2.java', 'APIGradleTest/src/main/java/com/example/GeminiExample2.java']}"
274,hovinhduy/chatapp,https://github.com/hovinhduy/chatapp,{'Google': ['src/main/java/com/chatapp/config/GenAIConfiguration.java']}
275,sandeshsudake/AI-PoweredVoiceAssistantForEVs,https://github.com/sandeshsudake/AI-PoweredVoiceAssistantForEVs,"{'Google': ['src/main/java/com/example/demo/config/GeminiConfig.java', 'src/main/java/com/example/demo/service/GeminiService.java']}"
276,IgorLana/Spaced-Repetition-AI,https://github.com/IgorLana/Spaced-Repetition-AI,"{'Google': ['src/main/java/com/spaced_repetition_ai/service/TextGenerationService.java', 'src/main/java/com/spaced_repetition_ai/config/ClientConfig.java']}"
277,salomovs95/let-me-ask,https://github.com/salomovs95/let-me-ask,"{'Google': ['server/src/main/java/com/salomovs/agents/config/Gemini.java', 'server/src/main/java/com/salomovs/agents/service/AIService.java']}"
278,ZhannaSargsyan/Student-Course-Planner-,https://github.com/ZhannaSargsyan/Student-Course-Planner-,"{'Google': ['src/main/java/com/planner/business/services/implementation/ChatService.java', 'src/main/java/com/planner/config/GenAIConfig.java']}"
279,Siddhu2502/marksheetDome,https://github.com/Siddhu2502/marksheetDome,"{'Google': ['src/main/java/com/kmkm/marksheetdome/config/GeminiConfig.java', 'src/main/java/com/kmkm/marksheetdome/service/ExtractionService.java']}"
280,Kolade-Amire/qlish-app,https://github.com/Kolade-Amire/qlish-app,"{'Google': ['backend/src/main/java/com/qlish/qlish_api/generativeAI/GeminiAIClient.java', 'backend/src/main/java/com/qlish/qlish_api/config/GenAIConfig.java']}"
281,Siddhu2502/validatorDome,https://github.com/Siddhu2502/validatorDome,"{'Google': ['src/main/java/com/kmkm/validatordome/service/ValidationService.java', 'src/main/java/com/kmkm/validatordome/config/GeminiConfig.java']}"
282,AcoMat/unq-dapps-1er-sem-2025-grupo-j,https://github.com/AcoMat/unq-dapps-1er-sem-2025-grupo-j,{'Google': ['src/main/java/unq/dapp/grupoj/soccergenius/config/GenAiConfig.java']}
283,pranjalpatel044/Portfolio-Springboot-Thymeleaf,https://github.com/pranjalpatel044/Portfolio-Springboot-Thymeleaf,"{'Google': ['src/main/java/com/pranjal/portfolio/service/AIChatService.java', 'src/main/java/com/pranjal/portfolio/config/GeminiConfig.java']}"
284,colacco/Java,https://github.com/colacco/Java,{'Google': ['alura/curso5/screen-sound/src/main/java/com/example/screen_sound/Service/ConsultaGemini.java']}
285,HKH-soft/Netpick.Scrape,https://github.com/HKH-soft/Netpick.Scrape,{'Google': ['Backend/src/main/java/ir/netpick/scrape/bot/GenerateTextFromTextInput.java']}
286,rzhang627/IceBreaker,https://github.com/rzhang627/IceBreaker,"{'Google': ['src/main/java/com/ryanz/conversation/controllers/ConversationController.java', 'src/main/java/com/ryanz/conversation/IceBreakerApplication.java']}"
287,Booking-Flight/bookingflight-java,https://github.com/Booking-Flight/bookingflight-java,{'Google': ['src/main/java/com/bookingflight/app/config/GeminiClientConfig.java']}
288,argel6767/i-need-housing,https://github.com/argel6767/i-need-housing,"{'Google': ['backend/src/main/java/com/ineedhousing/backend/ai/GeminiService.java', 'backend/src/main/java/com/ineedhousing/backend/ai/ClientConfiguration.java']}"
289,davidfoo07/legal-tech-ai,https://github.com/davidfoo07/legal-tech-ai,{'Google': ['backend/src/main/java/com/lawlink/backend_java/config/GeminiConfig.java']}
290,sayancoding/email-generator-ai,https://github.com/sayancoding/email-generator-ai,"{'Google': ['email-genai-backend/src/main/java/com/myapp/email_genai/config/ModelConfig.java', 'email-genai-backend/src/main/java/com/myapp/email_genai/service/GenAiService.java']}"
291,kyn-317/qna,https://github.com/kyn-317/qna,"{'Google': ['src/main/java/com/kyn/qna/service/GeminiService.java', 'src/main/java/com/kyn/qna/config/GeminiClient.java']}"
292,lkas96/PooPal-Server,https://github.com/lkas96/PooPal-Server,"{'Google': ['src/main/java/com/lask/poopal_server/poopal_server/configs/GoogleAIClonfig.java', 'src/main/java/com/lask/poopal_server/poopal_server/services/GoogleAIService.java']}"
293,BohdanDymydiuk/train-up,https://github.com/BohdanDymydiuk/train-up,"{'Google': ['backend/src/main/java/com/example/trainup/service/GeminiChatService.java', 'backend/src/main/java/com/example/trainup/config/GeminiClientConfig.java']}"
294,Vedanshsa/spring-chat-app,https://github.com/Vedanshsa/spring-chat-app,"{'Google': ['src/main/java/com/example/chatbot/service/GeminiService.java', 'src/main/java/com/example/chatbot/config/GenAiConfig.java']}"
295,Kentahri/SWP391_Group1,https://github.com/Kentahri/SWP391_Group1,{'Google': ['PizzarIO_SWP391/src/main/java/com/group1/swp/pizzario_swp391/config/GeminiConfig.java']}
296,SRIJITH11101/SummaryAPI,https://github.com/SRIJITH11101/SummaryAPI,"{'Google': ['src/main/java/com/bnp/market_eval/config/GeminiConfig.java', 'src/main/java/com/bnp/market_eval/service/GeminiService.java']}"
297,PramukhPrakash17/MediTrack,https://github.com/PramukhPrakash17/MediTrack,"{'Google': ['Backend/src/main/java/com/pramukh/meditrack/Config/GeminiConfig.java', 'Backend/src/main/java/com/pramukh/meditrack/Service/SummaryService.java']}"
298,EDS3L/CeVeMe,https://github.com/EDS3L/CeVeMe,"{'Google': ['Backend/ceveme/src/main/java/pl/ceveme/infrastructure/external/gemini/config/ClientConfig.java', 'Backend/ceveme/src/main/java/pl/ceveme/infrastructure/external/gemini/GeminiHttpClient.java']}"
299,lkas96/PooPal-Combined,https://github.com/lkas96/PooPal-Combined,"{'Google': ['server/src/main/java/com/lask/poopal_server/poopal_server/configs/GoogleAIClonfig.java', 'server/src/main/java/com/lask/poopal_server/poopal_server/services/GoogleAIService.java']}"
300,vidvancheripalli-ui/ai-tutor-backend-main,https://github.com/vidvancheripalli-ui/ai-tutor-backend-main,"{'Google': ['src/main/java/com/aitutor/trail/video/AiService.java', 'Ai-tutor-main/src/main/java/com/aitutor/trail/video/VideoService.java', 'src/main/java/com/aitutor/trail/quiz/QuizService.java', 'Ai-tutor-main/src/main/java/com/aitutor/trail/video/AiService.java', 'src/main/java/com/aitutor/trail/video/VideoService.java', 'Ai-tutor-main/src/main/java/com/aitutor/trail/quiz/QuizService.java']}"
301,poposay/SnapShelf,https://github.com/poposay/SnapShelf,"{'Google': ['src/main/java/com/say/popo/snapshelf/config/GoogleConfig.java', 'src/main/java/com/say/popo/snapshelf/service/GeminiService.java']}"
302,coelho-na/screensound,https://github.com/coelho-na/screensound,{'Google': ['screensound/src/main/java/br/com/alura/screensound/service/ConsultaGemini.java']}
303,AndreSC1425/personalized-news-app,https://github.com/AndreSC1425/personalized-news-app,"{'Google': ['backend/src/main/java/com/newsapp/backend/config/GenAiClientConfig.java', 'backend/src/main/java/com/newsapp/backend/service/AiService.java']}"
304,Daniel160407/WordsTeacher2.0-Back,https://github.com/Daniel160407/WordsTeacher2.0-Back,{'Google': ['src/main/java/com/wordsteacher2/service/GeminiServiceImpl.java']}
305,ZEESHAN-HASAN-KHAN/ResumeRoastApp,https://github.com/ZEESHAN-HASAN-KHAN/ResumeRoastApp,"{'Google': ['src/main/java/com/example/resumeRoast/config/GenAiConfig.java', 'src/main/java/com/example/resumeRoast/service/GenAiService.java']}"
306,jklanica/PromptSuggestions,https://github.com/jklanica/PromptSuggestions,{'Google': ['src/main/java/io/github/jklanica/promptsuggestions/config/AppConfig.java']}
307,harsh125op/code-review,https://github.com/harsh125op/code-review,{'Google': ['src/main/java/dev/harsh/code_review/config/AICOnfig.java']}
308,Gpossas/quiz-projectlab,https://github.com/Gpossas/quiz-projectlab,"{'Google': ['src/main/java/com/api/quizAI/infra/config/Config.java', 'src/main/java/com/api/quizAI/business/services/GeminiAI.java', 'src/test/java/com/api/quizAI/business/services/GeminiAITest.java']}"
309,smogemonkey/undergrad_thesis,https://github.com/smogemonkey/undergrad_thesis,{'Google': ['vulnview-server/src/main/java/com/vulnview/config/AiConfig.java']}
310,Team-Akiramenai/main-backend,https://github.com/Team-Akiramenai/main-backend,{'Google': ['src/main/java/com/akiramenai/backend/config/GenAiConfig.java']}
311,igutisan/FitnessApp-MicroServicios,https://github.com/igutisan/FitnessApp-MicroServicios,{'Google': ['AI-service/src/main/java/com/fitness/AI/service/service/GeminiService.java']}
312,ZEESHAN-HASAN-KHAN/SpringBoot-,https://github.com/ZEESHAN-HASAN-KHAN/SpringBoot-,"{'Google': ['Github Projects/resumeRoast/resumeRoast/src/main/java/com/example/resumeRoast/service/GenAiService.java', 'Github Projects/resumeRoast/resumeRoast/src/main/java/com/example/resumeRoast/config/GenAiConfig.java']}"
313,CusmaLinux/svu,https://github.com/CusmaLinux/svu,"{'Google': ['src/main/java/co/edu/itp/svu/service/GeminiService.java', 'src/main/java/co/edu/itp/svu/config/GeminiClientConfig.java']}"
314,qus0in/spring-from-scratch,https://github.com/qus0in/spring-from-scratch,{'Google': ['src/main/java/dev/qus0in/springfromscratch/service/GeminiService.java']}
315,EmreCelik15/weather-api,https://github.com/EmreCelik15/weather-api,"{'Google': ['src/main/java/com/weather/weatherapi/service/GoogleGeminiAIService.java', 'src/main/java/com/weather/weatherapi/WeatherApiApplication.java']}"
316,pzik/aztgg-scheduler,https://github.com/pzik/aztgg-scheduler,"{'Google': ['src/main/java/com/aztgg/scheduler/recruitmentnotice/infrastructure/config/GeminiClientConfig.java', 'src/main/java/com/aztgg/scheduler/recruitmentnotice/application/AiCategoryClassifierService.java']}"
317,QwerProg/video-transcriber,https://github.com/QwerProg/video-transcriber,{'Google': ['src/test/java/me/qwerprog/GeminiTest.java']}
318,essteec/restaurant,https://github.com/essteec/restaurant,"{'Google': ['src/test/java/com/ste/restaurant/TestConfig.java', 'src/main/java/com/ste/restaurant/RestaurantApplication.java']}"
319,Longbuonlam/Pingnal-Server,https://github.com/Longbuonlam/Pingnal-Server,{'Google': ['pingnal/src/main/java/com/pingnal/server/ai/AIClient.java']}
320,Vaibhav5702/Restroworks-Copilot-SpringBoot,https://github.com/Vaibhav5702/Restroworks-Copilot-SpringBoot,"{'Google': ['src/main/java/org/example/chatbot/ChatbotController.java', 'src/main/java/org/example/config/GeminiConfig.java']}"
321,Huypham07/LLM-News-Crawler,https://github.com/Huypham07/LLM-News-Crawler,{'Google': ['llm-parsing-service/src/main/java/com/vdt/crawler/llm_parsing_service/config/ParsingConfig.java']}
322,bmukesh23/Edutrack,https://github.com/bmukesh23/Edutrack,{'Google': ['server/src/main/java/com/example/edutrack/service/GeminiService.java']}
323,Nnguyen-dev2805/shoe_shop_web,https://github.com/Nnguyen-dev2805/shoe_shop_web,{'Google': ['src/main/java/com/dev/shoeshop/config/GeminiConfig.java']}
324,CalebOdunade/TVBox,https://github.com/CalebOdunade/TVBox,"{'Google': ['TVBox/src/main/java/com/springplaylist/TVBox/service/GeminiService.java', 'TVBox/src/main/java/com/springplaylist/TVBox/config/GeminiConfig.java']}"
325,gunwooknam2023/devnote-msa,https://github.com/gunwooknam2023/devnote-msa,{'Google': ['processor-service/src/main/java/com/example/devnote/processor_service/config/GenaiConfig.java']}
326,thiagobranc0/spring-boot-practice,https://github.com/thiagobranc0/spring-boot-practice,{'Google': ['src/main/java/br/com/alura/screenmatch/service/ConsultaGemini.java']}
327,Likelion13th-HufsGlobal-Hackathon-team5/BE,https://github.com/Likelion13th-HufsGlobal-Hackathon-team5/BE,{'Google': ['src/main/java/com/hackathon_5/Yogiyong_In/config/GeminiClientConfig.java']}
328,MordechaiDavid/medisync-microservice,https://github.com/MordechaiDavid/medisync-microservice,{'Google': ['ai-assistant-service/src/main/java/com/medisync/aiassistant/client/GeminiClient.java']}
329,sbur4/demo-spring-boot-reactive-java-21-gemeni-examples,https://github.com/sbur4/demo-spring-boot-reactive-java-21-gemeni-examples,"{'Google': ['src/main/java/com/example/demo/controller/GeminiController.java', 'src/main/java/com/example/demo/config/WebConfig.java']}"
330,gautam-kumar-developer/SmartMail-Reply,https://github.com/gautam-kumar-developer/SmartMail-Reply,{'Google': ['src/main/java/com/gautam/emailai/services/AiService.java']}
331,patrickbosco07/screenmatch,https://github.com/patrickbosco07/screenmatch,{'Google': ['src/main/java/br/com/alura/screenmatch/service/ConsultaGemini.java']}
332,JUNGJUNILL/java-utils,https://github.com/JUNGJUNILL/java-utils,{'Google': ['src/main/java/helloJava/personal/P004_AI/P000_Main.java']}
333,MrClaro/screenmatch,https://github.com/MrClaro/screenmatch,{'Google': ['backend/src/main/java/br/com/alura/screenmatch/service/ConsultaGemini.java']}
334,patrickbosco07/screensound,https://github.com/patrickbosco07/screensound,{'Google': ['src/main/java/org/patrickmusicas/screensound/service/ConsultaGemini.java']}
335,mohammadsartaj/AI_Chat_Bot,https://github.com/mohammadsartaj/AI_Chat_Bot,{'Google': ['BackEnd/src/main/java/com/example/gemini/service/ChatService.java']}
336,JangJuRi/spot-light,https://github.com/JangJuRi/spot-light,{'Google': ['backend/src/main/java/com/jr/spotLight/util/GeminiUtil.java']}
337,MrClaro/screensound-sem-web,https://github.com/MrClaro/screensound-sem-web,{'Google': ['src/main/java/br/com/alura/screensound/service/ConsultaGemini.java']}
338,rianfernandesno/Discord-bot-,https://github.com/rianfernandesno/Discord-bot-,{'Google': ['src/main/java/com/yuicottrill/discordbot/utils/GeminiService.java']}
339,Davidsonnj/Defesa-Mestrado-BPMN,https://github.com/Davidsonnj/Defesa-Mestrado-BPMN,{'Google': ['Defesa-Mestrado-Camunda/defesa-mestrado/src/main/java/br/edu/ifes/mestrado/GenAI/GeminiAPI.java']}
340,hughes036/rubberduck,https://github.com/hughes036/rubberduck,"{'Google': ['src/llm/GeminiService.java', 'src/gemini/GeminiHelloWorld.java']}"
341,nlinhvu/image-gen-gemini-2025,https://github.com/nlinhvu/image-gen-gemini-2025,"{'Google': ['src/main/java/vn/cloud/image_gen_java/ImageGenerationService.java', 'src/main/java/vn/cloud/image_gen_java/GenAIConfiguration.java']}"
342,HJ0216/lucky-log,https://github.com/HJ0216/lucky-log,"{'Google': ['src/main/java/com/fortunehub/luckylog/service/fortune/GeminiService.java', 'src/main/java/com/fortunehub/luckylog/config/GeminiConfig.java']}"
343,RingkhangBTY/QuizMindWeb,https://github.com/RingkhangBTY/QuizMindWeb,"{'Google': ['src/main/java/com/ringkhang/quizmindweb/service/GeminiService.java', 'src/main/java/com/ringkhang/quizmindweb/config/GeminiConfig.java']}"
344,nam20/news-invest,https://github.com/nam20/news-invest,{'Google': ['src/main/java/com/nam20/news_invest/util/GeminiApiClient.java']}
345,Dagyss/PGAD-SIP,https://github.com/Dagyss/PGAD-SIP,{'Google': ['pga/src/main/java/unlu/sip/pga/services/impl/GeminiServiceImpl.java']}
346,Priscila-Santos/screenmatch-sem-web,https://github.com/Priscila-Santos/screenmatch-sem-web,{'Google': ['src/main/java/br/com/alura/screenmatch/service/traducao/ConsultaGemini.java']}
347,gengdy1545/PAN,https://github.com/gengdy1545/PAN,"{'Google': ['src/main/java/io/gengdy/pan/config/ServiceConfig.java', 'src/main/java/io/gengdy/pan/service/GeminiAIService.java']}"
348,gabrielferreira02/timepedia,https://github.com/gabrielferreira02/timepedia,{'Google': ['src/main/java/com/gabrielferreira02/timepedia/service/SummaryService.java']}
349,lodekarprathamesh/FitnessTracker,https://github.com/lodekarprathamesh/FitnessTracker,"{'Google': ['src/main/java/com/example/FitnessTracker/Services/AskServices.java', 'src/main/java/com/example/FitnessTracker/Config/Geminiconfig.java']}"
350,calixtollucas/screenmatch-webless,https://github.com/calixtollucas/screenmatch-webless,{'Google': ['src/main/java/br/dev/calixtolucas/screenmatch/service/ConsultaAI.java']}
